star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,vsini,SimbadName,_RA,_DE
TIC 134352603,292.19327987443,11.02698311379,292.1932293941323,11.026858458770365,134352603.0,4.3147987448887644e+18,4.3147987448887644e+18,95772.0,2MASS J19284639+1101372,1059-00827-1,,HD 183341,tic_near,-11.136043117230695,0.0165731739252805,-28.140166804305075,0.015363042242825,GaiaDR3,2023A&A...674A...1G,,,,,8.06,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.44,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.382,0.027,TIC,2019AJ....158..138S,6.107,0.031,TIC,2019AJ....158..138S,6.004,0.018,TIC,2019AJ....158..138S,6.898,0.006,7.31531286239624,0.0027604231499603,gaia_dr3,2023A&A...674A...1G,7.607704162597656,0.0028118116279243,6.851092338562012,0.0037950051230341,24.43162601342203,0.0232190564274787,GaiaDR3,2023A&A...674A...1G,40.868309020996094,0.038761138916012,bj2021,2021AJ....161..147B,0,G5,1993yCat.3135....0C,1,5947.0,17.0,Pastel,2022A&A...663A...4S,4.325283175209064,0.0218556693448027,calculated_from_M_and_R,Calculated Value,4.28,0.05,Pastel,2022A&A...663A...4S,0.06,0.02,Pastel,2022A&A...663A...4S,0.1710126821061933,0.0126447211289594,update_TIC,Calculated Value,1.1469991839011042,0.0179392569522182,calc_from_L_and_Teff,Calculated Value,1.0147095918655396,0.0400019586086272,gaia_dr3_flame,2023A&A...674A...1G,0,7.602621555328369,0.9572572708129884,gaia_dr3_flame,2023A&A...674A...1G,,9.556054,19.840805,4.314798744867504e+18,9.305829,21.065897,4.3147987448891474e+18,0,0,,,,,,,0,,HD 183341,5958.94,4.36,0.62,HD 183341,292.19328,11.02698
TIC 36981205,230.65289575025,-10.66112611701,230.65263624421488,-10.662032227254462,36981205.0,6.316161317608e+18,6.316161317608435e+18,75253.0,2MASS J15223669-1039400,5598-00468-1,,HD 136713,tic_near,-57.38612853756612,0.0354663841426372,-203.77205657453,0.0246182642877101,GaiaDR3,2023A&A...674A...1G,9.766,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.932,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.942,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.402,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.949,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.28,0.026,TIC,2019AJ....158..138S,5.827,0.036,TIC,2019AJ....158..138S,5.723,0.02,TIC,2019AJ....158..138S,7.084,0.006,7.682665348052979,0.0027691331261111,gaia_dr3,2023A&A...674A...1G,8.176029205322266,0.0029631300723327,7.033907890319824,0.0038988669034395,45.27990050491214,0.0294358544051647,GaiaDR3,2023A&A...674A...1G,22.065614700317383,0.0141057968139648,bj2021,2021AJ....161..147B,0,K2V,1999MSS...C05....0H,1,4981.0,24.0,Pastel,2022A&A...663A...4S,4.544493338864162,0.02795481806988,calculated_from_M_and_R,Calculated Value,4.55,0.05,Pastel,2022A&A...663A...4S,0.13,0.03,Pastel,2022A&A...663A...4S,-0.464102831451135,0.0123397727315275,update_TIC,Calculated Value,0.7869880640926583,0.013509961279369,calc_from_L_and_Teff,Calculated Value,0.7913379669189453,0.0430862009525299,gaia_dr3_flame,2023A&A...674A...1G,0,11.037826538085938,3.3472487926483154,gaia_dr3_flame,2023A&A...674A...1G,,9.644172,19.888096,6.316161351967738e+18,9.644172,19.888096,6.316161351967738e+18,0,0,,,,,,,0,,HD 136713,4917.68,4.42,0.89,HD 136713,230.6529,-10.66113
TIC 18224448,22.83135331988,29.41309006394,22.83226199727428,29.41270061176373,18224448.0,2.9715975489475085e+17,2.9715975489475085e+17,7090.0,2MASS J01311949+2924473,1755-01356-1,,HD   9224,tic_near,178.12078751138034,0.022968491539359,-87.69008305936596,0.0196345001459121,GaiaDR3,2023A&A...674A...1G,,,,,7.9,,Simbad,,7.27,0.05,TIC mermil,2019AJ....158..138S,6.9,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.142,0.019,TIC,2019AJ....158..138S,5.881,0.021,TIC,2019AJ....158..138S,5.824,0.016,TIC,2019AJ....158..138S,6.744,0.006,7.175961494445801,0.0027614731414266,gaia_dr3,2023A&A...674A...1G,7.480434417724609,0.0028204899151895,6.699090003967285,0.0038103406109085,23.004085395170584,0.0309539996087551,GaiaDR3,2023A&A...674A...1G,43.395973205566406,0.0587825775146484,bj2021,2021AJ....161..147B,0,G0V,,1,5865.0,41.0,Pastel,2022A&A...663A...4S,4.1858091160045605,0.0244435126571936,calculated_from_M_and_R,Calculated Value,4.2,0.07,Pastel,2022A&A...663A...4S,0.0,0.04,Pastel,2022A&A...663A...4S,0.2805978698238734,0.0122060498391796,update_TIC,Calculated Value,1.3378750259295378,0.0265208050336131,calc_from_L_and_Teff,Calculated Value,1.0013192892074585,0.0400025248527526,gaia_dr3_flame,2023A&A...674A...1G,0,10.145063400268556,0.9961791038513192,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 9224,5869.66,4.25,0.07,HD 9224,22.83135,29.41309
TIC 399732990,21.33377785191,1.46085771031,21.334080942315328,1.460583860264595,399732990.0,2.559181861327325e+18,2.559181861327325e+18,6653.0,2MASS J01252011+0127390,0021-01171-1,,HD   8648,tic_near,68.1884623943041,0.0249616261571645,-61.64838283135847,0.0162003375589847,GaiaDR3,2023A&A...674A...1G,,,,,8.07,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.39,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.197,0.023,TIC,2019AJ....158..138S,5.888,0.023,TIC,2019AJ....158..138S,5.769,0.021,TIC,2019AJ....158..138S,6.795,0.006,7.24428653717041,0.0027603059518312,gaia_dr3,2023A&A...674A...1G,7.563261985778809,0.0028232373867777,6.742920398712158,0.00415435517125,25.120205834895387,0.020957700908184,GaiaDR3,2023A&A...674A...1G,39.75571823120117,0.0302295684814453,bj2021,2021AJ....161..147B,0,G3V,1999MSS...C05....0H,1,5768.0,17.0,Pastel,2022A&A...663A...4S,4.235130423856215,0.0228040872857866,calculated_from_M_and_R,Calculated Value,4.25,0.05,Pastel,2022A&A...663A...4S,0.16,0.02,Pastel,2022A&A...663A...4S,0.1787858560157627,0.0125846013097679,update_TIC,Calculated Value,1.230254803574683,0.0192433444475699,calc_from_L_and_Teff,Calculated Value,0.9485340714454652,0.0400014817714691,gaia_dr3_flame,2023A&A...674A...1G,0,12.189642906188965,1.1720337867736816,gaia_dr3_flame,2023A&A...674A...1G,,1.770556,11.899453,2.5591818656225367e+18,1.770556,11.899453,2.5591818656225367e+18,0,0,,,,,,,0,,HD 8648,5807.11,4.31,0.49,HD 8648,21.33378,1.46086
TIC 245792139,67.20124298948,17.28546836551,67.20174925382867,17.285341899758865,245792139.0,3.314109916508904e+18,3.314109916508904e+18,20899.0,2MASS J04284827+1717079,1269-00022-1,,HD  28344,tic_near,108.67985266985404,0.02570216730237,-28.446330982590844,0.017931455746293,GaiaDR3,2023A&A...674A...1G,8.57,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,8.456,,Simbad 2006AJ....132..111J,2006AJ....132..111J,7.837,0.006,Simbad 2006AJ....132..111J,2006AJ....132..111J,7.498,,Simbad 2006AJ....132..111J,2006AJ....132..111J,7.18,,Simbad 2006AJ....132..111J,2006AJ....132..111J,6.696,0.024,TIC,2019AJ....158..138S,6.462,0.026,TIC,2019AJ....158..138S,6.404,0.02,TIC,2019AJ....158..138S,7.279,0.006,7.702558517456055,0.0028482773963674,gaia_dr3,2023A&A...674A...1G,8.00235366821289,0.0037630271273731,7.232789039611816,0.004446785150234,21.5489076022758,0.0224078185856342,GaiaDR3,2023A&A...674A...1G,46.31233596801758,0.0407829284667968,bj2021,2021AJ....161..147B,0,G2V,2007AJ....133.2524W,1,5942.0,38.0,Pastel,2022A&A...663A...4S,4.360173366263376,0.0244966385580236,calculated_from_M_and_R,Calculated Value,4.42,0.04,Pastel,2022A&A...663A...4S,0.14,0.02,Pastel,2022A&A...663A...4S,0.1258568938535723,0.0130925608582238,update_TIC,Calculated Value,1.090726329389044,0.0215621546921101,calc_from_L_and_Teff,Calculated Value,0.9943455457687378,0.0400018393993377,gaia_dr3_flame,2023A&A...674A...1G,0,7.795364856719971,1.0179905891418457,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,0,,,,3.312904233289409e+18,3385.1382,5.372,0,,HD 28344,6014.9,4.5,6.89,HD 28344,67.20124,17.28547
TIC 230168635,317.99596765093,17.72774692666,317.99539741547386,17.72375012742028,230168635.0,1.7879905259344916e+18,1.7879905259344916e+18,104659.0,2MASS J21115903+1743403,1653-00979-1,,HD 201891,tic_near,-122.13342101045173,0.019036691635847,-899.40401696554,0.014740178361535,GaiaDR3,2023A&A...674A...1G,7.74,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,7.88,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,7.37,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.91,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.59,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.254,0.024,TIC,2019AJ....158..138S,5.993,0.031,TIC,2019AJ....158..138S,5.935,0.021,TIC,2019AJ....158..138S,6.83,0.006,7.231156349182129,0.0027602051142471,gaia_dr3,2023A&A...674A...1G,7.500702857971191,0.0028029456093052,6.780890464782715,0.0037993796546545,29.877493813709016,0.0204609893262386,GaiaDR3,2023A&A...674A...1G,33.433677673339844,0.0250072479248046,bj2021,2021AJ....161..147B,0,G5V_Fe-2.5,2003AJ....126.2048G,1,5888.0,12.0,Pastel,2022A&A...663A...4S,4.482419894157387,0.0204760254571426,calculated_from_M_and_R,Calculated Value,4.32,0.03,Pastel,2022A&A...663A...4S,-1.02,0.01,Pastel,2022A&A...663A...4S,0.0320507426970935,0.012382889849717,update_TIC,Calculated Value,0.9971084886419256,0.0147847148525413,calc_from_L_and_Teff,Calculated Value,1.101126194000244,0.0403602123260498,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,5.855168,17.794067,1.7879905216406152e+18,5.855168,17.794067,1.7879905216406152e+18,0,0,,,,,,,0,,HD 201891,6234.53,4.38,-0.35,HD 201891,317.99597,17.72775
TIC 196841006,19.12188657802,42.93941741036,19.121204580880843,42.939277497459926,196841006.0,3.733496572279615e+17,3.733496572279615e+17,5944.0,2MASS J01162926+4256219,2808-02069-1,WDS J01165+4256A,HD   7590,tic_near,-112.41477930556889,0.0221106186509132,-31.48263237113169,0.0195354409515857,GaiaDR3,2023A&A...674A...1G,,,,,7.17,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.59,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.515,0.018,TIC,2019AJ....158..138S,5.258,0.029,TIC,2019AJ....158..138S,5.177,0.016,TIC,2019AJ....158..138S,6.043,0.006,6.464609622955322,0.002809459416634,gaia_dr3,2023A&A...674A...1G,6.75400447845459,0.0032057454208197,5.994884014129639,0.0051412936800975,41.38032726593179,0.0241751130670309,GaiaDR3,2023A&A...674A...1G,24.147762298583984,0.012430191040039,bj2021,2021AJ....161..147B,0,G0-V(k),2003AJ....126.2048G,1,5965.0,16.0,Pastel,2022A&A...663A...4S,4.471508313460233,0.0212303438578899,calculated_from_M_and_R,Calculated Value,4.49,0.04,Pastel,2022A&A...663A...4S,-0.08,0.02,Pastel,2022A&A...663A...4S,0.0532502354797225,0.0128386412378039,update_TIC,Calculated Value,0.9955357643864756,0.0156542460468837,calc_from_L_and_Teff,Calculated Value,1.070420503616333,0.0400611758232115,gaia_dr3_flame,2023A&A...674A...1G,0,1.6345421075820925,0.8263125717639923,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,445.7,10.69,,,,0,,HD 7590,6072.59,4.54,6.25,HD 7590,19.12189,42.93942
TIC 97187032,348.45096932965,15.36763289447,348.45107754691946,15.367315357046436,97187032.0,2.817129458162461e+18,2.817129458162461e+18,114670.0,2MASS J23134822+1522035,1712-01824-1,,HD 219172,tic_near,23.432536726413,0.0246337540447711,-71.66413183412344,0.023998262360692,GaiaDR3,2023A&A...674A...1G,7.98,0.01,Simbad 1987A&AS...71..561O,1987A&AS...71..561O,7.91,0.007,Simbad 1987A&AS...71..561O,1987A&AS...71..561O,7.37,0.009,Simbad 1987A&AS...71..561O,1987A&AS...71..561O,,,,,,,,,6.357,0.019,TIC,2019AJ....158..138S,6.146,0.018,TIC,2019AJ....158..138S,6.093,0.023,TIC,2019AJ....158..138S,6.862,0.006,7.248735427856445,0.0027671837882621,gaia_dr3,2023A&A...674A...1G,7.51381778717041,0.0028890046127104,6.818879127502441,0.0038101223663674,21.756757669108115,0.028169659897685,GaiaDR3,2023A&A...674A...1G,45.87653350830078,0.0615425109863281,bj2021,2021AJ....161..147B,0,F8V,,1,6170.0,24.0,Pastel,2022A&A...663A...4S,4.30109216722511,0.0226773831806593,calculated_from_M_and_R,Calculated Value,4.34,0.06,Pastel,2022A&A...663A...4S,0.11,0.03,Pastel,2022A&A...663A...4S,0.2951858407643532,0.0148404729995892,update_TIC,Calculated Value,1.2293491270069683,0.0230791718325786,calc_from_L_and_Teff,Calculated Value,1.1024909019470217,0.0400068759918212,gaia_dr3_flame,2023A&A...674A...1G,0,4.908447265625,0.7467615604400635,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 219172,6153.97,4.33,5.2,HD 219172,348.45097,15.36763
TIC 235666667,277.67354302637,20.81504693945,277.6736223626708,20.81387045112142,235666667.0,4.5259430823446405e+18,4.5259430823446405e+18,90729.0,2MASS J18304166+2048544,1581-02329-1,,HD 170829,tic_near,16.277909246856716,0.0228635538369417,-264.6966992009181,0.0353321693837642,GaiaDR3,2023A&A...674A...1G,,,,,7.28,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.48,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.0,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.113,0.034,TIC,2019AJ....158..138S,4.681,0.036,TIC,2019AJ....158..138S,4.634,0.02,TIC,2019AJ....158..138S,5.785,0.006,6.293162822723389,0.0027596859399111,gaia_dr3,2023A&A...674A...1G,6.6790852546691895,0.0028519664528064,5.734580039978027,0.0038252721872277,28.523900021218225,0.041430577635765,GaiaDR3,2023A&A...674A...1G,35.0147590637207,0.0503501892089843,bj2021,2021AJ....161..147B,0,G8V,1970AJ.....75..507H,1,5401.0,22.0,Pastel,2022A&A...663A...4S,3.834224022224761,0.0570986534970603,calculated_from_M_and_R,Calculated Value,3.95,0.04,Pastel,2022A&A...663A...4S,0.11,0.02,Pastel,2022A&A...663A...4S,0.4615628781170183,0.0092164677845734,update_TIC,Calculated Value,1.9430578430427556,0.0259932839591964,calc_from_L_and_Teff,Calculated Value,0.94,0.121,TIC,2019AJ....158..138S,0,,,,,,9.159901,17.09527,4.525943082340641e+18,8.194243,20.387854,4.525943082345169e+18,0,1,,,,,,,0,,HD 170829,5384.33,3.9,2.43,HD 170829,277.67354,20.81505
TIC 198485277,193.38377722184,19.48106256209,193.3830623117576,19.48027655106124,198485277.0,3.9419749677138657e+18,3.9419749677138657e+18,62904.0,2MASS J12533212+1928520,1452-00904-1,,HD 112060,tic_near,-151.6973498736796,0.0376386009156703,-176.8097551818622,0.0582976937294006,GaiaDR3,2023A&A...674A...1G,,,,,7.18,0.02,Simbad 1997JApA...18..161Y,1997JApA...18..161Y,6.418,0.023,TIC sirful,2019AJ....158..138S,5.9,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,4.993,0.037,TIC,2019AJ....158..138S,4.699,0.047,TIC,2019AJ....158..138S,4.585,0.016,TIC,2019AJ....158..138S,5.725,0.006,6.232256889343262,0.0027619925236057,gaia_dr3,2023A&A...674A...1G,6.622442722320557,0.0029750813382,5.670465469360352,0.0038582678513888,22.40657961058435,0.0319025665521621,GaiaDR3,2023A&A...674A...1G,44.56114959716797,0.0547924041748011,bj2021,2021AJ....161..147B,0,G9V,1997JApA...18..161Y,1,5428.0,31.0,Pastel,2022A&A...663A...4S,3.622128029887019,0.0577828815584668,calculated_from_M_and_R,Calculated Value,3.83,0.06,Pastel,2022A&A...663A...4S,0.18,0.03,Pastel,2022A&A...663A...4S,0.6914648967206533,0.0096761311682688,update_TIC,Calculated Value,2.506717628578289,0.0399952115127903,calc_from_L_and_Teff,Calculated Value,0.96,0.124,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 112060,5380.69,3.76,2.95,HD 112060,193.38378,19.48106
TIC 367987991,267.65981070072,-40.31835556951,267.6599287689378,-40.31846808132599,367987991.0,5.957920668132624e+18,5.957920668132624e+18,87330.0,2MASS J17503835-4019060,7890-01378-1,,HD 162020,tic_near,19.411656908930365,0.0636705383658409,-25.79915661850776,0.0422425903379917,GaiaDR3,2023A&A...674A...1G,,,,,10.11,0.04,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,9.12,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.175,0.021,TIC,2019AJ....158..138S,6.649,0.027,TIC,2019AJ....158..138S,6.539,0.024,TIC,2019AJ....158..138S,8.118,0.006,8.76585865020752,0.0027671448207881,gaia_dr3,2023A&A...674A...1G,9.317466735839844,0.0028808615082751,8.054732322692871,0.0038603546128263,31.86244843548332,0.0621748529374599,GaiaDR3,2023A&A...674A...1G,31.34903335571289,0.051055908203125,bj2021,2021AJ....161..147B,0,K3V,2006A&A...460..695T,1,4786.0,28.0,Pastel,2022A&A...663A...4S,4.571296923244222,0.0512897954057329,calculated_from_M_and_R,Calculated Value,4.63,0.06,Pastel,2022A&A...663A...4S,-0.03,0.03,Pastel,2022A&A...663A...4S,-0.5721530833447588,0.0132120380468218,update_TIC,Calculated Value,0.7527152494668945,0.0144450879960856,calc_from_L_and_Teff,Calculated Value,0.77,0.086,TIC,2019AJ....158..138S,0,,,,,,5.037399,16.786644,5.957920672519459e+18,5.037399,16.786644,5.957920672519459e+18,0,1,,,,,,,1,HD 162020,HD 162020,4788.87,4.43,3.8,HD 162020,267.65982,-40.31835
TIC 25932480,276.54202366266,8.77757555912,276.54112619610726,8.775502789184603,25932480.0,4.4785295296198943e+18,4.4785295296198943e+18,90355.0,2MASS J18261008+0846395,1023-01384-1,WDS J18262+0847A,HD 169822,tic_near,-196.8763513677731,0.3990719616413116,-458.8026748713724,0.4008701145648956,GaiaDR3,2023A&A...674A...1G,,,,,8.52,,Simbad,,7.83,0.03,TIC hipvmag,2019AJ....158..138S,7.4,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.491,0.02,TIC,2019AJ....158..138S,6.161,0.027,TIC,2019AJ....158..138S,6.076,0.021,TIC,2019AJ....158..138S,7.168,0.006,7.652471542358398,0.0027666583035213,gaia_dr3,2023A&A...674A...1G,8.010440826416016,0.002848010155594,7.115200042724609,0.0038232948926388,32.180384426575536,0.4254661202430725,GaiaDR3,2023A&A...674A...1G,31.04144859313965,0.4030170440673828,bj2021,2021AJ....161..147B,0,G6V,2003AJ....126.2048G,1,5559.0,18.0,Pastel,2022A&A...663A...4S,4.546019245839065,,calculated_from_M_and_R,Calculated Value,4.48,0.04,Pastel,2022A&A...663A...4S,-0.14,0.02,Pastel,2022A&A...663A...4S,-0.2047872635135835,,gcs_Fbol,Calculated Value,0.8516588524839707,,calc_from_L_and_Teff,Calculated Value,0.93,0.0299999999999999,gcs_reanalysis,2011A&A...530A.138C,0,2.44,2.68,gcs_reanalysis,2011A&A...530A.138C,,4.170439,17.617311,4.478529598334146e+18,4.170439,17.617311,4.478529598334146e+18,1,1,A,608.5,0.4599999999999991,,,,0,,HD 169822,5533.51,4.4,0.33,HD 169822,276.54201,8.77754
TIC 350673608,246.00537748779,-39.19298183644,246.0058026651914,-39.192965569776966,350673608.0,6.018047019138644e+18,6.018047019138644e+18,80337.0,2MASS J16240128-3911346,7853-00621-1,WDS J16240-3912A,HD 147513,tic_near,73.7483592823494,0.0820017904043197,3.3665386250642886,0.0587822496891021,GaiaDR3,2023A&A...674A...1G,6.17,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.02,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.376,,Simbad 2012AJ....143...68H,2012AJ....143...68H,,,,,,,,,4.405,0.258,TIC,2019AJ....158..138S,4.025,0.19,TIC,2019AJ....158..138S,3.933,0.036,TIC,2019AJ....158..138S,4.812,0.007,5.215096950531006,0.0028885987986362,gaia_dr3,2023A&A...674A...1G,5.537261962890625,0.0034643263775515,4.72960376739502,0.0045932723028881,77.56546482061312,0.0661137551069259,GaiaDR3,2023A&A...674A...1G,12.888324737548828,0.0080385208129882,bj2021,2021AJ....161..147B,0,G5V,2006A&A...460..695T,1,5868.0,12.0,Pastel,2022A&A...663A...4S,4.454792081782567,0.0219895263038162,calculated_from_M_and_R,Calculated Value,4.53,0.02,Pastel,2022A&A...663A...4S,0.05,0.01,Pastel,2022A&A...663A...4S,-0.0006632998663193,0.0122807507679902,update_TIC,Calculated Value,0.9668092225642058,0.0142299017152093,calc_from_L_and_Teff,Calculated Value,0.9714177250862122,0.0400189757347106,gaia_dr3_flame,2023A&A...674A...1G,0,6.835293769836426,1.0959465503692627,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,345.0,5.53,,,,1,HD 147513,HD 147513,5873.25,4.54,2.37,HD 147513,246.00538,-39.19298
TIC 400231203,262.97547176166,16.82401266564,262.97530228951695,16.823926440916846,400231203.0,4.5499001006747633e+18,4.5499001006747633e+18,85799.0,2MASS J17315411+1649264,1538-00171-1,,HD 159063,tic_near,-36.5990004352036,0.0159631744027137,-19.45374102908582,0.0164459533989429,GaiaDR3,2023A&A...674A...1G,,,,,7.51,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.98,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.021,0.023,TIC,2019AJ....158..138S,5.814,0.026,TIC,2019AJ....158..138S,5.747,0.02,TIC,2019AJ....158..138S,6.51,0.006,6.882366180419922,0.0027600645642889,gaia_dr3,2023A&A...674A...1G,7.132453441619873,0.0028360934198882,6.4696574211120605,0.003798000748949,20.584438136494487,0.0159571673721075,GaiaDR3,2023A&A...674A...1G,48.50682830810547,0.0384025573730468,bj2021,2021AJ....161..147B,0,G0V,,1,6298.0,76.0,Pastel,2022A&A...663A...4S,4.189198495284879,0.0298927886271957,calculated_from_M_and_R,Calculated Value,4.2,0.07,Pastel,2022A&A...663A...4S,0.2,0.04,Pastel,2022A&A...663A...4S,0.4889860566852367,0.0159198091832918,update_TIC,Calculated Value,1.4748245578225252,0.0446949670897316,calc_from_L_and_Teff,Calculated Value,1.226341962814331,0.0400025248527526,gaia_dr3_flame,2023A&A...674A...1G,0,3.79220986366272,0.5422379970550537,gaia_dr3_flame,2023A&A...674A...1G,,3.552866,11.518402,4.549900100671947e+18,3.552866,11.518402,4.549900100671947e+18,0,0,,,,,,,0,,HD 159063,6159.46,4.12,11.44,HD 159063,262.97547,16.82401
TIC 115071316,202.07795790431,-0.84019386442,202.0789517808936,-0.8419928738331218,115071316.0,3.638745672411054e+18,3.638745672411054e+18,65708.0,2MASS J13281869-0050244,4959-01072-1,,HD 117126,tic_near,224.6000758586999,0.0769251883029937,-405.30995573485626,0.0295720733702182,GaiaDR3,2023A&A...674A...1G,,,,,8.08,,Simbad,,7.44,,Simbad,,,,,,,,,,6.254,0.021,TIC,2019AJ....158..138S,5.95,0.046,TIC,2019AJ....158..138S,5.845,0.018,TIC,2019AJ....158..138S,6.832,0.006,7.278737545013428,0.002758421308351,gaia_dr3,2023A&A...674A...1G,7.601987361907959,0.0028014650927758,6.779702186584473,0.0037972179213178,23.118071678681243,0.0652648881077766,GaiaDR3,2023A&A...674A...1G,43.17021942138672,0.1218109130859375,bj2021,2021AJ....161..147B,0,G3/5V,1999MSS...C05....0H,1,5731.0,16.0,Pastel,2022A&A...663A...4S,4.172227218499333,0.0230772109439941,calculated_from_M_and_R,Calculated Value,4.23,0.04,Pastel,2022A&A...663A...4S,-0.05,0.02,Pastel,2022A&A...663A...4S,0.2344096218431466,0.0133962904956321,update_TIC,Calculated Value,1.32860731381731,0.0217927160517675,calc_from_L_and_Teff,Calculated Value,0.9570901989936828,0.0400079190731048,gaia_dr3_flame,2023A&A...674A...1G,0,12.45798683166504,1.0914011001586923,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,1,,,,,,,0,,HD 117126,5757.94,4.77,6.13,HD 117126,202.07795,-0.84019
