,star_name,TSS_tier,ra,dec,Teff,sy_dist,sy_vmag,Age,vsini_adopt,S_index_adopt,RHK_adopt,RHK_calculated_marvin23,prot_adopt,r_prot_adopt,act_cycle_adopt,phot_jitter_adopt
216,TIC 155919039,3,5.4665512457,-48.88612977541,3860.0,39.273399353027344,12.23,,,,,,,nan,,
217,TIC 37764169,3,5.47236420744,-9.63428337066,3560.0,40.71129608154297,12.898,,,,,,,nan,,
218,TIC 288296487,3,5.47477479197,38.27482338956,3383.0,24.777612686157227,12.902,,,,,,,nan,,
219,TIC 38704192,3,5.47893091202,-68.52371452587,3802.0,29.908710479736328,11.13,,,,,,,nan,,
220,TIC 251823163,3,5.48351984403,-31.40605896155,3562.0,18.014402389526367,11.13,,,1.64666666667,,-4.515673635688204,11.913544,fetherolf24,,397.827132
221,TIC 202327848,3,5.4910764052,49.2105105159,3451.0,29.508922576904297,12.85,,,,,,6.205816,fetherolf24,,9225.770602
222,TIC 150972763,3,5.52036755741,21.37494480247,4877.33,45.24702453613281,9.97,,,,,,5.688825,fetherolf24,,267.128761
223,TIC 246849513,3,5.59818274878,-27.03251469406,5094.7,21.7498,8.315,6.79,3.0,0.454,-4.51,-4.3077671122378405,4.801915,fetherolf24,,1449.360605
224,TIC 408515120,3,5.60499161977,6.66755016229,4037.7,43.7817611694336,11.21,,,,,,11.866028,fetherolf24,,963829.0236239705
225,TIC 290572454,3,5.61316226025,-79.16640346837,3678.0,33.55233383178711,11.631,,,,,,3.548228,fetherolf24,,251.415349
226,TIC 267089153,3,5.64488275783,-73.03235782771,5508.3,47.357887268066406,8.58,13.015,3.0,0.244,,-4.465964377679643,10.711656,fetherolf24,,588.974997
227,TIC 184281898,2,5.71578471383,-12.2094367714,5795.0,21.318191528320312,6.39,9.95,8.2,0.3432,-4.44,-4.187155344993012,7.766564,fetherolf24,9.1,6526.524552
228,TIC 155941020,3,5.73645185562,-52.52637737672,5071.95,47.8669548034668,9.859,0.42,,,,,,nan,,
229,TIC 238305920,3,5.75087101721,22.37500076706,5761.0,40.4287338256836,7.57,12.152,0.04,0.1835,-4.93,-4.551094879669455,22.0,wright04,,
230,TIC 231865506,3,5.76974036307,-65.12114213448,5962.7,48.25811767578125,7.89,6.779,3.0,0.18,,-4.50741061406747,,nan,,
231,TIC 231866625,3,5.77428830386,-60.16234796184,3723.0,45.536617279052734,12.75,,,,,,,nan,,
232,TIC 406770227,3,5.81243823507,54.75202696323,3963.0,46.30728149414063,11.58,,,,,,,nan,,
233,TIC 251824588,3,5.81650890947,-33.16752610405,4601.82,22.138362884521484,8.758,12.249,,,,,10.048384,fetherolf24,,5810.433866
234,TIC 155945004,3,5.82719542255,-50.89387207396,3495.0,20.164695739746097,11.859,,,,,,7.541722,fetherolf24,,257.732123
235,TIC 238306510,3,5.85600094259,19.83498599293,3678.0,40.297996520996094,12.342,,,,,,,nan,,
236,TIC 407457205,3,5.87011359219,77.18929217132,3626.0,19.119985580444336,11.316,,,,,,,nan,,
237,TIC 407120936,3,5.91276920586,71.38323814685,3893.0,43.34920883178711,11.747,,,,,,,nan,,
238,TIC 440169817,3,5.91374427737,43.64748583567,5536.6,45.56718063354492,8.68,0.497,,,,,5.476476,fetherolf24,,112.85614
239,TIC 183561304,3,5.94719668462,-36.86136352918,4233.12,37.01568984985352,10.68,,,,,,,nan,,
240,TIC 254304319,3,5.99832119879,-19.95879016394,3664.0,41.75690078735352,12.55,,,,,,9.956745,fetherolf24,,296.023298
241,TIC 231867117,3,6.03742829139,-62.18452359063,3823.0,43.86430358886719,11.335,,,,,,,nan,,
242,TIC 246852477,3,6.09179010373,-24.84881928064,5054.0,49.32509994506836,9.6,12.411,,,,,,nan,,
243,TIC 184449225,3,6.10508612401,-12.29018756946,3551.0,25.45650291442871,12.292,,,,,,0.60193,fetherolf24,,405.703387
244,TIC 127427727,3,6.1079629306,36.06490800625,3746.0,36.01314163208008,11.985,,,,,,,nan,,
245,TIC 246852823,3,6.108056115,-27.02677294294,4899.0,17.905763626098633,7.916,5.798,1.648,0.3198,-4.87,-4.568619239364908,7.687146,fetherolf24,,157.01461
246,TIC 281498595,3,6.17728551692,-53.98399908274,5719.0,28.342735290527344,7.27,6.137,1.808,,-4.9,,9.674113,fetherolf24,,37.320622
247,TIC 281498595,3,6.17728551692,-53.98399908274,5719.0,28.342735290527344,7.27,6.137,2.051,,-4.9,,9.674113,fetherolf24,,37.320622
248,TIC 155950028,3,6.18672418211,-51.04386473953,5998.0,36.299922943115234,6.82,,4.0,0.156,,-4.5933346459162685,5.844068,fetherolf24,,41.621546
249,TIC 251828137,3,6.25583559133,-30.69761119404,6033.0,41.68285751342773,7.58,7.793,3.0,0.164,,-4.551085045245507,,nan,,
250,TIC 440178619,3,6.26779082229,45.68867441015,4677.19,41.43913269042969,9.61,,,,,,,nan,,
251,TIC 115242300,3,6.26795982082,-36.77162716862,3781.0,20.036508560180664,12.49,,,,,,0.214235,fetherolf24,,978.91712
252,TIC 468346032,3,6.27828156736,10.91231265769,4572.31,35.828243255615234,10.01,6.091,,,,,,nan,,
253,TIC 202438769,3,6.28640021114,48.04748799987,6041.0,48.37012481689453,7.52,8.818,3.0,,,,1.897354,fetherolf24,,83.349739
254,TIC 231907973,3,6.31109185626,-61.51340350313,3934.0,44.10368728637695,11.34,,,,,,,nan,,
255,TIC 251828744,3,6.32193325124,-32.7075070559,4169.0,38.293739318847656,11.116,,,,,,1.704948,fetherolf24,,3445.255743
256,TIC 267211065,1,6.435112,-77.254246,5806.0,7.4783,2.79,5.47,6.0,,,,,nan,,
257,TIC 115444114,3,6.49665659021,-37.79114317068,3912.0,43.6230583190918,12.06,,,,,,,nan,,
258,TIC 331805704,3,6.53440073198,37.74040125104,6331.7,35.2808,12.6,,,,,,,nan,,
259,TIC 80256268,3,6.55083514676,-43.67983186262,7868.3,23.950773239135746,3.94,,,,,,0.098446,fetherolf24,,1263.17828
260,TIC 80256524,3,6.570833,-42.30604,4770.0,25.0512,2.38,,,,,,,nan,,
261,TIC 80531794,3,6.66867966043,30.19945631375,4694.6,45.13852310180664,10.05,,,,,,,nan,,
262,TIC 190974401,3,6.71600846565,42.83403971485,3561.0,39.986610412597656,12.884,,,,,,3.263865,fetherolf24,,7186.494161
263,TIC 407210683,3,6.71959178435,70.14242169585,3709.0,16.154888153076172,10.525,,,,,,10.867966,fetherolf24,,354.5622
264,TIC 44453366,3,6.74554997193,30.78290948505,4465.2,47.15511703491211,10.63,,,,,,10.778152,fetherolf24,,1901.456284
265,TIC 257247784,3,6.8426,1.0741,3592.0,48.1073,13.21,,,,,,,nan,,
266,TIC 251845125,3,6.93134904778,-32.38746966857,5282.0,46.045169830322266,9.556,9.554,4.0,,,,,nan,,
267,TIC 40060188,3,6.95808494413,-6.48609454178,4134.02,44.37248611450195,11.55,,,,,,,nan,,
268,TIC 251845153,3,6.95930677385,-32.55175094975,3334.0,35.01340866088867,12.95,,,,,,,nan,,
269,TIC 251845156,3,6.95980760994,-32.5567024239,3280.0,34.96207046508789,13.25,,,,,,,nan,,
270,TIC 466443343,3,7.08351715373,10.18980797134,6572.8,38.03888320922851,6.063,2.764,9.0,,,,3.41322,fetherolf24,,86.894734
271,TIC 322510949,3,7.08735060255,-20.33554179141,5974.0,32.195750160978754,6.44,5.52,8.8,,,,7.095046,fetherolf24,,2046.53803
272,TIC 75377076,3,7.14294213424,-16.22634482719,4665.0,34.47900390625,9.72,,,0.556142857143,,-4.4045748820930966,,nan,,
273,TIC 244175627,3,7.14886236215,-2.66397613918,4037.04,46.646480560302734,11.26,,,,,,,nan,,
274,TIC 40082634,3,7.16443576374,-6.6636614658,3320.0,13.37664794921875,12.23,,,,,,,nan,,
275,TIC 115478923,3,7.21364085774,37.35212028636,4453.03,44.57145309448242,10.407,,,,,,10.496992,fetherolf24,,2764.840575
276,TIC 251847100,3,7.21479722124,-30.91646149546,3970.0,36.6547737121582,11.64,,,,,,9.445995,fetherolf24,,415.294074
277,TIC 251847101,3,7.23339451962,-30.93041364656,3810.0,36.707618713378906,12.36,,,,,,,nan,,
278,TIC 251848612,3,7.30579402302,-32.44306639529,4502.88,47.66994094848633,10.88,,,,,,11.227137,fetherolf24,,302.493845
279,TIC 40083873,3,7.36908755669,-11.01715754309,5133.79,42.425811767578125,9.34,,,,,,,nan,,
280,TIC 244178320,3,7.37705282999,-4.91023621936,5217.15,47.69071960449219,9.51,0.997,,,,,,nan,,
281,TIC 257293333,3,7.43007271459,1.21075016407,3688.0,30.988994598388672,12.287,,,,,,,nan,,
282,TIC 423637423,3,7.46623680852,-14.86410932077,6795.8,42.5336799621582,6.131,1.918,40.0,0.4657,,-3.8496997917575637,2.251983,fetherolf24,,224.70304
283,TIC 246862726,3,7.49446410742,-24.64072226716,3554.0,28.72269630432129,12.58,,,,,,,nan,,
284,TIC 320274328,3,7.54444798755,54.46344866532,4453.5,40.0198974609375,10.17,,,,,,,nan,,
285,GAIA DR3 4689958498867294976,3,7.5819197,-72.038176,3587.0,49.78452682495117,,7.001,,,,,,nan,,
286,GAIA DR3 4900997562402605952,3,7.6071045,-62.6004343,3589.52,44.68668365478515,,,,,,,1.9367,watson06,,
287,TIC 242604213,3,7.62928969407,22.76892911986,4922.38,36.7043571472168,9.22,8.984,,,,,,nan,,
288,GAIA DR3 390973248078177792,3,7.6747023,47.502428,4445.0,49.78544998168945,10.75,2.395,,,,,,nan,,
289,TIC 191080951,3,7.68956258877,47.52990206288,5864.0,49.71879959106445,7.75,9.22,19.0,,,,,nan,,
290,TIC 202667436,3,7.71417091545,52.35815373828,3699.0,41.85662841796875,12.48,,,,,,,nan,,
291,TIC 274801993,3,7.72949387051,77.01940432841,5112.0,38.2290267944336,6.217,5.211,0.6,0.15,-5.13,-4.909819434119589,2.117245,fetherolf24,,28.043383
292,TIC 428735585,3,7.73158449857,73.37080272045,4052.24,29.46308898925781,10.63,,,,,,,nan,,
293,TIC 407315823,3,7.8037965752,69.78525905032,6086.0,40.90534591674805,7.37,3.629,4.0,,,,,nan,,
294,TIC 44560052,3,7.83372754586,33.62702798986,3916.0,38.631324768066406,11.539,,,,,,8.528556,fetherolf24,,943.326392
295,TIC 271503441,3,7.88612880257,-62.95821853864,10726.4,43.732696533203125,4.289,,166.0,,,,,nan,,
296,TIC 40104085,3,7.89755112813,-5.87029997438,3351.0,14.077027320861816,12.75,,,,,,,nan,,
297,TIC 116417668,3,7.90398281644,-36.11400235272,3532.0,21.908735275268555,11.83,,,,,,,nan,,
298,TIC 40104615,3,8.01145592729,-9.41065327851,5256.82,40.784912109375,8.98,,,,,,,nan,,
299,TIC 610701457,3,8.03438349392,-5.17941531672,3953.0,49.26406478881836,9.4,,,,,,,nan,,
300,TIC 212950761,3,8.0344978292,-5.17871725848,5258.96,48.17921829223633,8.52,,,,,,9.205496,fetherolf24,,444.482394
301,TIC 469974177,3,8.0642553827,-63.09125978506,4005.36,25.427675247192383,9.72,13.365,,,,,,nan,,
302,TIC 420470815,3,8.12284066503,67.23586003648,3370.0,9.886736869812012,12.19,,,,,,,nan,,95499.25860214359
303,TIC 420470817,3,8.12327549305,67.23439168781,3444.63,9.956883430480955,10.327,,,,,,1.914457,fetherolf24,,1154.969883
304,TIC 468360701,3,8.14500824364,7.49076843001,3150.0,35.145442962646484,12.823,,,,,,,nan,,
305,TIC 469974193,3,8.18293996122,-63.0314994359,9164.1,46.13399124145508,5.09,,93.0,,,,0.540609,fetherolf24,,20.312604
306,TIC 191143239,3,8.27314447364,42.00147796524,4003.18,34.086517333984375,10.94,,,,,,1.807061,fetherolf24,,1318.040168
307,TIC 115595346,3,8.33545921097,36.84069525169,3389.0,23.224498748779297,12.658,,,,,,,nan,,
308,TIC 136847217,3,8.42406919612,-14.2905396968,4865.15,48.74067687988281,10.004,8.425,,,,,6.36611,fetherolf24,,108.02791
309,TIC 251854607,3,8.43253358732,-35.00208054701,5911.0,33.912010192871094,6.57,7.261,2.95,0.151666666667,-5.02,-4.634702317115729,22.0,wright04,,
310,TIC 251854606,3,8.43281324165,-35.00335168231,5219.6,33.881378173828125,8.366,,,,,,,nan,,
311,TIC 428664176,3,8.45480875665,67.20672692917,3669.0,44.02727890014648,12.566,,,,,,,nan,,
312,TIC 191182374,3,8.51156888315,43.02773844354,5337.0,29.7114,8.28,,,,,,,nan,,
313,TIC 80437015,3,8.53493309408,25.39724281309,3959.1,49.70945739746094,11.095,,,,,,,nan,,
314,TIC 428666898,3,8.57420695832,66.25301683356,3875.0,29.855478286743164,11.5,,,,,,8.782616,fetherolf24,,392.832574
315,TIC 38381642,3,8.61321435794,-6.50390351919,6514.7,40.29091644287109,6.91,2.109,,,,,1.492809,fetherolf24,,1936.806095
316,TIC 156003229,2,8.61596542315,-52.37309166437,6434.0,25.741113662719727,5.57,3.279,13.98,,,,,nan,,
317,TIC 240644651,3,8.62379657703,47.91554203131,6037.0,47.61025238037109,7.38,5.654,0.93,0.152,-4.99,-4.602146936431113,13.0,wright04,,
318,TIC 238437211,3,8.69717020479,26.06581077484,4829.4,38.12031555175781,9.48,9.355,,,,,11.926676,fetherolf24,,935.550322
319,TIC 425940082,3,8.71334162769,-61.91614716037,4376.0,44.38679885864258,9.604,,,,,,,nan,,
320,TIC 318707987,3,8.7396849324,4.38146764812,5306.53,47.2362174987793,8.97,,1.77,,,,,nan,,
321,TIC 191204685,3,8.75361257542,42.6947742204,5188.0,28.48189926147461,8.02,,1.2,0.187,-4.99,-4.741503463141398,44.0,wright04,,
322,TIC 425940518,3,8.76174401069,-63.69517983106,4988.0,28.53119468688965,8.62,,1.0,,-5.02,,,nan,,
323,TIC 240649313,3,8.80736697556,51.838227155,5892.0,44.186370849609375,7.38,,3.0,,,,,nan,,
324,TIC 212957673,3,8.812015,-3.59289,6091.0,21.04820037886761,5.21,4.16,12.0,0.28615,-4.402,-4.205395707061198,,nan,,
325,TIC 212958882,3,8.88628108108,-2.06619347861,5123.34,49.81874847412109,9.51,8.012,,,,,6.876834,fetherolf24,,1704.457619
326,TIC 117157551,3,8.89273263414,-39.74628635033,5472.0,29.264015197753903,7.44,,2.0,0.185,,-4.641014929185058,,nan,,
327,TIC 38394816,3,8.90863853056,-10.07180123968,3535.0,29.58945083618164,11.837,,,,,,,nan,,
328,TIC 156016477,2,8.92156675447,-48.0009080572,6696.8,35.13689041137695,5.51,2.383,17.8,,,,4.307975,fetherolf24,,153.512091
329,TIC 302190870,3,8.96994560725,12.59663678553,4092.42,42.950965881347656,11.26,,,,,,,nan,,
330,TIC 240654501,3,8.97220686227,52.68673059941,3492.0,24.27331161499023,12.9,,,,,,,nan,,
331,TIC 302190720,3,8.97834005254,13.20706940134,6159.0,40.58298873901367,6.375,3.477,6.7,,,,,nan,,
332,TIC 38394718,3,9.00002322023,-9.51559338609,3995.22,30.57830619812012,11.198,,,,,,,nan,,
333,TIC 212960381,3,9.00772597925,-5.57071964479,6456.1,44.77218627929688,6.71,3.001,14.2,,,,4.066239,fetherolf24,,388.303086
334,TIC 156016304,3,9.01837439241,-49.12813490038,5485.0,42.90194320678711,8.37,12.78,2.0,0.144,,-4.800309847050358,,nan,,
335,TIC 191228368,3,9.0352,45.5159,3558.0,22.779043280182236,11.71,,,,,,,nan,,
336,TIC 267626180,3,9.13514696061,30.33814690635,3762.0,38.50786972045898,12.402,,,,,,,nan,,
337,TIC 453011250,3,9.14318595837,55.62672706778,3868.0,43.55470275878906,12.006,,,,,,0.14711,fetherolf24,,1034.736747
338,TIC 302200580,3,9.1507628063,17.4216696173,3709.0,40.57006072998047,12.716,,,,,,,nan,,
339,TIC 156016697,3,9.15823615743,-49.13232590346,5868.0,44.368499755859375,6.78,,17.0,0.388,,-4.102577663699653,,nan,,
340,TIC 426960622,3,9.17035090396,21.14785462377,4055.62,43.9666633605957,11.468,,,,,,,nan,,
341,TIC 258940245,3,9.24125518565,26.18184671374,4417.46,22.90996742248535,9.184,,,,,,9.662905,fetherolf24,,415.720777
342,TIC 246895813,3,9.336278,-24.76733,5398.0,15.53277415346381,5.57,9.45,0.0,0.179,-4.94,-4.6880741856929555,31.0,wright04,,
343,TIC 117643553,3,9.34385283636,-37.28807900926,5469.48,41.98390197753906,7.0,9.605,2.0,0.136,,-4.846251328224469,,nan,,
344,TIC 240673402,3,9.35807511409,51.55201739858,3793.0,32.49393844604492,11.469,,,,,,8.091408,fetherolf24,,1661.879131
345,TIC 423667166,3,9.40123689106,-15.19803090517,3581.0,24.774757385253903,12.41,,,,,,,nan,,
346,TIC 418175966,3,9.42393579391,68.36072430603,3491.0,23.29965209960937,11.84,,,,,,11.410718,fetherolf24,,452.537954
347,TIC 191288300,3,9.48746198892,47.40771511806,6133.0,45.1406135559082,7.53,2.393,6.0,,,,8.938671,fetherolf24,,69.065762
348,TIC 461597067,3,9.56074632591,84.67498061721,6172.0,42.076316833496094,7.12,4.545,6.0,,,,3.638415,fetherolf24,,104.820428
349,TIC 240682712,3,9.56371089502,52.33209061162,3941.0,23.00199508666992,10.479,,,,,,7.228472,fetherolf24,,501.50178
350,TIC 423669680,3,9.63849548605,-12.17241610506,5156.0,41.78261947631836,9.18,,1.999,0.146988528789,,-4.9061324400914135,,nan,,
351,GAIA DR3 2377296632066221696,3,9.6391561,-11.2673037,3747.0,49.27983856201172,12.502,9.454,,,,,,nan,,
352,TIC 240688842,3,9.64114518246,51.466075081,3452.0,17.90525245666504,12.619,,,,,,,nan,,
353,TIC 410305958,3,9.68304492401,-85.41256748363,5448.0,37.49531308586427,7.73,13.4,9.0,0.266,,-4.440188684220077,8.048466,fetherolf24,,374.35789
354,TIC 410305957,3,9.73436800672,-85.40729802074,4023.9,38.986473083496094,11.174,,,,,,,nan,,
355,TIC 267688052,3,9.74601518247,30.61621869268,3499.0,12.66736125946045,11.37,,,0.905,,-4.831379025004169,,nan,,
356,TIC 328030874,3,9.805289,3.133924,5747.0,43.5468,7.339,11.364,3.9,,,,,nan,,
357,TIC 212981863,3,9.80707936796,-3.04180620629,3582.0,30.59840202331543,13.0,,,,,,,nan,,
358,TIC 267688614,3,9.82377878293,30.86485804754,3558.0,32.311317443847656,12.44,,,,,,,nan,,
359,TIC 267688613,3,9.83198985211,30.86087545403,4347.0,31.59598922729492,3.28,,,,,,1.463589,fetherolf24,,250.248618
360,TIC 434210589,1,9.84085629816,21.25047668048,5203.0,11.102668762207031,5.88,,1.8,0.159868421053,-5.02,-4.832940901427306,45.0,wright04,13.8,
361,TIC 428548844,3,9.89103462523,60.55433961708,3478.0,36.84123611450195,12.804,,,,,,,nan,,
362,TIC 117874959,3,9.89916431997,-38.28293174267,3560.0,40.047359466552734,12.307,,,,,,6.3161,watson06,,
363,TIC 434210426,3,9.91763879422,21.88872884489,3918.5,48.60964584350586,11.677,,,,,,,nan,,
364,TIC 401443663,3,9.92569878597,10.6537990337,4203.42,33.81427764892578,10.488,,,,,,2.168394,fetherolf24,,6415.919845
365,TIC 43363812,3,9.93564618134,-26.46599948662,4195.98,40.34367752075195,10.23,,,1.02575,,-4.352435707120964,8.328162,fetherolf24,,92.600081
366,TIC 468319961,3,9.946867335,82.4937632014,5883.0,32.833255767822266,6.389,7.508,4.0,,,,1.229341,fetherolf24,,29.005884
367,TIC 43373154,3,9.96315003372,-25.03394211198,5628.55,48.144569396972656,8.75,1.712,,,,,,nan,,
368,TIC 251880902,3,9.99093148186,-33.96145082085,6142.0,42.03180313110352,6.69,5.911,5.0,,,,,nan,,220800.47330189
369,TIC 80417903,3,9.99510137742,-44.25321733786,3687.0,23.60386848449707,11.401,,,0.55125,,-4.928731971451045,,nan,,
370,TIC 328067746,3,10.04171545417,3.1347296122,3751.0,40.195430755615234,12.243,,,,,,4.062155,fetherolf24,,400.814429
371,TIC 281667171,2,10.10695941763,-59.45460160987,6022.0,25.24774169921875,5.9,7.448,0.0,,-4.99,,8.900813,fetherolf24,,27.174998
372,TIC 213005294,3,10.11010094707,-0.14469575283,3463.0,25.083141326904297,12.564,,,,,,,nan,,
373,TIC 43373915,3,10.12205233775,-27.79838073449,3740.0,49.38582229614258,11.99,,,,,,0.74665,watson06,,16156.571285
374,TIC 43373841,3,10.12753663738,-27.27635016926,5661.0,49.28146743774414,8.79,2.125,3.0,,,,,nan,,
375,TIC 20926643,2,10.13664827516,-23.80492190725,5376.0,28.50655937194824,6.14,,1.9,0.155,-4.93,-4.788432265013546,10.74844,fetherolf24,,35.634967
376,TIC 3816119,3,10.19634056882,-7.23074046666,4222.51,26.442188262939453,9.98,10.695,,,,,,nan,,
377,TIC 3816118,3,10.19784780124,-7.23260910446,5850.0,26.432397842407227,7.04,5.706,3.839,0.303,-4.49,-4.236603497033266,10.635323,fetherolf24,,8616.467242
378,TIC 424009747,2,10.20529129129,40.18717214499,5017.0,17.898330688476562,7.36,,1.39,0.2115,-4.97,-4.739594033308174,,nan,,
379,TIC 92193367,3,10.21242167962,-12.06256636733,3803.0,48.44614410400391,12.689,,,,,,,nan,,
380,TIC 369614946,3,10.21490636642,-53.20991621769,6304.0,44.28602600097656,7.37,3.721,30.0,,,,,nan,,
381,TIC 434214627,3,10.2829151395,19.25442499792,4914.0,49.897342681884766,9.92,,,,,,,nan,,
382,TIC 213005636,3,10.29574441343,-1.52182306368,5140.9,34.092159271240234,8.49,,,,,,,nan,,
383,TIC 401446825,3,10.2994749238,9.35505792292,6241.0,33.405277252197266,6.524,3.455,0.1,0.183,-4.81,-4.436251624412065,6.64055,fetherolf24,,159.88045
384,TIC 397562124,3,10.30090810675,12.88727030857,4964.55,47.52044677734375,9.35,,,,,,6.031999,fetherolf24,,112.935157
385,TIC 401446451,3,10.31055991955,11.00878459209,3597.0,35.200443267822266,12.883,,,,,,,nan,,
386,TIC 469941862,3,10.31383172755,-52.31718761501,4330.0,42.33272933959961,10.75,,,,,,,nan,,
387,TIC 415775240,3,10.32223879524,34.4213439393,5174.0,43.68635559082031,9.98,,24.42,1.617,-3.99,-3.6840302222189862,,nan,,
388,TIC 92193578,3,10.35106016663,-13.17214585809,4615.0,34.506004333496094,10.734,,,,,,,nan,,
389,TIC 267742104,3,10.37084094978,31.26910467314,4004.73,47.83975601196289,13.616,,,,,,,nan,,
390,TIC 251883728,3,10.37697587639,-33.62556455649,3886.0,19.624568939208984,10.525,,,,,,,nan,,
391,TIC 284811120,3,10.39424943693,65.86821498394,6200.5,47.51726531982422,6.94,6.04,3.0,,,,,nan,,
392,TIC 434217165,3,10.45299505416,18.32590528749,4215.42,45.04523086547851,10.99,,,,,,,nan,,
393,TIC 67899233,3,10.50594554529,40.6882544734,6471.9,49.48964691162109,7.03,3.154,13.0,,,,2.187854,fetherolf24,,54.559136
394,TIC 213008216,3,10.54073879929,-3.05638072875,5757.0,48.60693740844727,8.38,7.458,1.537,,,,8.40124,fetherolf24,,136.705022
395,TIC 281702887,3,10.56774369019,-56.87557079169,4514.39,49.679786682128906,10.51,12.24,,,,,,nan,,
396,TIC 118327550,3,10.57058722487,-36.71816998609,3407.0,22.067869186401367,12.74,,,,,,,nan,,
397,TIC 394210384,3,10.58464753513,-77.79437158269,4600.77,49.761497497558594,10.189,,,,,,,nan,,
398,TIC 284718691,3,10.60082739845,60.38246513285,4322.56,42.10223388671875,10.71,,,,,,,nan,,
399,TIC 234498449,3,10.61821609653,-65.46803034049,6365.0,42.22247695922851,5.381,,23.2,,,,,nan,,
400,TIC 281669975,3,10.63840963137,-54.12001205413,5474.0,40.51485443115234,8.77,11.101,2.0,,,,,nan,,
401,TIC 281669973,3,10.64535883553,-54.11777865753,5398.0,40.54939270019531,8.43,11.573,3.0,,,,,nan,,
402,TIC 191442042,3,10.69925678033,43.82356087197,3472.0,20.989961624145508,12.18,,,,,,4.502763,fetherolf24,,159.671104
403,TIC 267802440,3,10.70103953,35.54879390026,3671.0,21.660415649414062,10.427,,,,,,,nan,,
404,TIC 3838520,3,10.7114325188,-9.92169027888,6254.0,39.09646987915039,6.64,4.171,5.0,,,,3.786656,fetherolf24,,95.588935
405,TIC 28043754,3,10.73589515619,-22.62046844716,4791.94,48.285064697265625,10.0,,,,,,,nan,,
406,TIC 434221364,3,10.73650007875,22.65962817159,3969.0,31.372093200683597,11.513,,,,,,,nan,,
407,TIC 28043417,3,10.78771159674,-20.70434627691,3903.0,47.45737457275391,12.397,,,,,,,nan,,
408,TIC 156076941,3,10.79181132065,-50.17311164909,3453.0,29.77622985839844,12.9,,,,,,0.152439,fetherolf24,,484.509257
