star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,HD,S_CTIO_,S_MW_,logR__HK_,_RA,_DE
TIC 117157551,8.89273263414,-39.74628635033,8.893385969543834,-39.747034598098665,117157551.0,4.994200964065634e+18,4.994200964065634e+18,2790.0,2MASS J00353424-3944465,7525-00385-1,,HD   3277,tic_near,115.79577298957244,0.2058474868535995,-166.7442249226305,0.2667335569858551,GaiaDR3,2023A&A...674A...1G,,,,,8.18,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.44,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.098,0.02,TIC,2019AJ....158..138S,5.729,0.033,TIC,2019AJ....158..138S,5.61,0.018,TIC,2019AJ....158..138S,6.769,0.006,7.266910552978516,0.0027602059307438,gaia_dr3,2023A&A...674A...1G,7.63587760925293,0.0028096805175447,6.717783451080322,0.0038049127310879,34.159820902652925,0.2558757960796356,GaiaDR3,2023A&A...674A...1G,29.264015197753903,0.2255678176879882,bj2021,2021AJ....161..147B,0,G8V,2006AJ....132..161G,1,5472.0,40.0,Pastel,2022A&A...663A...4S,4.412960238205092,0.0591856127389067,calculated_from_M_and_R,Calculated Value,4.48,0.08,Pastel,2022A&A...663A...4S,-0.09,0.04,Pastel,2022A&A...663A...4S,-0.085342312699978,0.0139598627210586,update_TIC,Calculated Value,1.0085311371701795,0.0219119839141307,calc_from_L_and_Teff,Calculated Value,0.96,0.124,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,1,,,,,,,0,,3277,0.228,0.185,-4.9,8.8927,-39.7463
TIC 156016697,9.15823615743,-49.13232590346,9.160852784125462,-49.13291796841244,156016697.0,4.974688412245511e+18,4.974688412245511e+18,2888.0,2MASS J00363798-4907564,8027-00929-1,WDS J00366-4908A,HD   3405,tic_near,385.299218012539,0.0113512752577662,-133.34422594164894,0.0132618658244609,GaiaDR3,2023A&A...674A...1G,,,,,7.42,,Simbad,,6.78,,Simbad,,,,,,,,,,5.664,0.02,TIC,2019AJ....158..138S,5.398,0.031,TIC,2019AJ....158..138S,5.303,0.021,TIC,2019AJ....158..138S,6.211,0.006,6.64645528793335,0.0027702995458271,gaia_dr3,2023A&A...674A...1G,6.95432710647583,0.0029651214654215,6.167069911956787,0.0038500111096025,22.52273876615741,0.017864366993308,GaiaDR3,2023A&A...674A...1G,44.368499755859375,0.0335159301757812,bj2021,2021AJ....161..147B,0,G3V,1978PDAO...15..121B,1,5868.0,102.7,TIC,2019AJ....158..138S,3.979842748978684,0.0621835841543558,calculated_from_M_and_R,Calculated Value,,,,,0.14,,gcs_reanalysis,2011A&A...530A.138C,0.5121858745883734,0.0122065694541782,update_TIC,Calculated Value,1.7448792247761118,0.0658153720694856,calc_from_L_and_Teff,Calculated Value,1.06,0.129,TIC,2019AJ....158..138S,0,,,,,,8.149409,20.271111,4.974688412245652e+18,8.149409,20.271111,4.974688412245652e+18,1,1,A,329.7,1.6300000000000008,4.9746655630195e+18,329.7294,1.5593,0,,3405,0.316,0.388,-4.36,9.1582,-49.1323
TIC 246895813,9.336278,-24.76733,,,246895813.0,,,2941.0,2MASS J00372057-2446023,6421-01924-1,WDS J00373-2446AB,HD   3443,tic_near,1422.0,8.0,-17.0,8.0,TIC tic7,2019AJ....158..138S,,,,,6.28,,Simbad,,5.57,,Simbad,,,,,,,,,,4.437,0.266,TIC,2019AJ....158..138S,3.976,0.224,TIC,2019AJ....158..138S,4.027,0.21,TIC,2019AJ....158..138S,5.051,0.276,,,,,,,,,64.38,1.4,TIC hip,2019AJ....158..138S,15.53277415346381,0.3377739020635187,TIC plx hip,2019AJ....158..138S,0,K1V+G,1988MSS...C04....0H,1,5398.0,62.0,Pastel,2022A&A...663A...4S,4.184662328610283,,calculated_from_M_and_R,Calculated Value,4.34,0.14,Pastel,2022A&A...663A...4S,-0.2,0.04,Pastel,2022A&A...663A...4S,0.119302762928583,,Pecaut_and_Mamajek_2013,Calculated Value,1.3117113180901077,,calc_from_L_and_Teff,Calculated Value,0.96,0.0499999999999999,gcs_reanalysis,2011A&A...530A.138C,0,9.45,3.975,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,0,AB,0.1,-0.3999999999999994,,,,0,,3443,0.234,0.179,-4.92,9.3363,-24.7673
TIC 117643553,9.34385283636,-37.28807900926,9.346920884019468,-37.28825941982241,117643553.0,5.003693322826171e+18,5.003693322826171e+18,2944.0,2MASS J00372251-3717169,7000-00319-1,WDS J00374-3717AB,HD   3460,tic_near,549.1619461892996,0.0143038118258118,-40.59966348132316,0.0197806414216756,GaiaDR3,2023A&A...674A...1G,,,,,7.71,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,7.0,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,,,,,5.619,0.018,TIC,2019AJ....158..138S,5.265,0.029,TIC,2019AJ....158..138S,5.141,0.024,TIC,2019AJ....158..138S,6.3,0.006,6.798474311828613,0.002760901183376,gaia_dr3,2023A&A...674A...1G,7.169411659240723,0.002817110961453,6.2473907470703125,0.0038337217088753,23.80278718323822,0.0197683032602071,GaiaDR3,2023A&A...674A...1G,41.98390197753906,0.0417537689208984,bj2021,2021AJ....161..147B,0,G8V,1982MSS...C03....0H,1,5469.483753365628,70.0,update_TIC,Calculated Value,3.9539885591634616,0.0428846324330852,calculated_from_M_and_R,Calculated Value,,,,,-0.4,,gcs_reanalysis,2011A&A...530A.138C,0.4096947683047744,0.0324331822123746,update_TIC_gaia2,Calculated Value,1.7848731469579966,0.0808030390948636,calc_from_L_and_Teff,Calculated Value,1.04504656791687,0.0411808490753173,gaia_dr3_flame,2023A&A...674A...1G,0,9.60485553741455,0.9462714195251474,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,AB,0.2,0.2000000000000001,,,,0,,3460,0.199,0.136,-5.18,9.3438,-37.2881
TIC 20926643,10.13664827516,-23.80492190725,10.139887086770493,-23.80646605948156,20926643.0,2.3474273979696425e+18,2.347427402266219e+18,3185.0,2MASS J00403279-2348172,6421-00824-1,,HD   3795,tic_near,668.1088623477734,0.0671878233551979,-346.8108560830965,0.0552750080823898,GaiaDR3,2023A&A...674A...1G,,,,,6.84,,Simbad,,6.14,,Simbad,,,,,,,,,,5.13,0.288,TIC,2019AJ....158..138S,4.545,0.214,TIC,2019AJ....158..138S,4.333,0.02,TIC,2019AJ....158..138S,5.462,0.006,5.953400135040283,0.0027670015647409,gaia_dr3,2023A&A...674A...1G,6.321023941040039,0.0028972272421959,5.40127420425415,0.0039732660569904,35.05079849265073,0.0640764310956001,GaiaDR3,2023A&A...674A...1G,28.50655937194824,0.0529041290283203,bj2021,2021AJ....161..147B,0,K0VFe-1.5CH-1.3,2006AJ....132..161G,1,5376.0,14.0,Pastel,2022A&A...663A...4S,3.863136179534144,0.05698475450302,calculated_from_M_and_R,Calculated Value,3.95,0.04,Pastel,2022A&A...663A...4S,-0.61,0.02,Pastel,2022A&A...663A...4S,0.4199461468201728,0.011775352684077,update_TIC,Calculated Value,1.869421349379188,0.0271494831964327,calc_from_L_and_Teff,Calculated Value,0.93,0.119,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,3795,0.213,0.145,-5.11,10.1367,-23.8049
TIC 410305958,9.68304492401,-85.41256748363,9.682922144171934,-85.41257089710766,410305958.0,4.616580395656017e+18,4.616580395656017e+18,3053.0,2MASS J00384488-8524449,9494-01189-1,WDS J00387-8525A,HD   4152,tic_bright,-87.18,0.51,-28.38,0.44,Simbad 2007A&A...474..653V,2007A&A...474..653V,,,,,8.5,0.02,Simbad 2002A&A...384..180F,2002A&A...384..180F,7.73,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,,,,,6.399,0.02,TIC,2019AJ....158..138S,6.068,0.024,TIC,2019AJ....158..138S,5.956,0.026,TIC,2019AJ....158..138S,7.071,0.006,7.866041660308838,0.0129521601537439,gaia_dr3,2023A&A...674A...1G,7.933936595916748,0.002967773812511,7.016252517700195,0.0038821676355048,26.67,0.44,Simbad 2007A&A...474..653V,2007A&A...474..653V,37.49531308586427,0.6185953414990729,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,G9V,2006AJ....132..161G,1,5448.0,,TIC,2019AJ....158..138S,4.29236944288167,,calculated_from_M_and_R,Calculated Value,,,,,-0.09,,gcs_reanalysis,2011A&A...530A.138C,0.0091291177001078,,gcs_Fbol,Calculated Value,1.1343393707732243,,calc_from_L_and_Teff,Calculated Value,0.92,0.01,gcs_reanalysis,2011A&A...530A.138C,0,13.4,0.5350000000000001,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,1,A,22.9,5.08,,,,0,,4152,0.268,0.266,-4.67,9.6877,-85.4124
TIC 43400838,11.11104477437,-26.5156828271,11.112601864577796,-26.515018438908708,43400838.0,2.3436473843683886e+18,2.3436473843683886e+18,3479.0,2MASS J00442661-2630566,6423-01832-1,,HD   4208,tic_near,313.5562708386514,0.0259394198656082,149.32364265026257,0.0252457354217767,GaiaDR3,2023A&A...674A...1G,,,,,8.46,,Simbad,,7.79,,Simbad,,,,,,,,,,6.57,0.03,TIC,2019AJ....158..138S,6.243,0.04,TIC,2019AJ....158..138S,6.163,0.021,TIC,2019AJ....158..138S,7.165,0.006,7.624323844909668,0.0027633627555253,gaia_dr3,2023A&A...674A...1G,7.958459854125977,0.002810313777342,7.115464210510254,0.0038013941390786,29.31866648929044,0.032242514193058,GaiaDR3,2023A&A...674A...1G,34.083892822265625,0.044189453125,bj2021,2021AJ....161..147B,0,G7VFe-1CH-0.5,2006AJ....132..161G,1,5656.0,17.0,Pastel,2022A&A...663A...4S,4.466038158370051,0.0230467433188688,calculated_from_M_and_R,Calculated Value,4.47,0.03,Pastel,2022A&A...663A...4S,-0.25,0.01,Pastel,2022A&A...663A...4S,-0.1031647915844323,0.0117554052046823,update_TIC,Calculated Value,0.924807722192378,0.0136953577357457,calc_from_L_and_Teff,Calculated Value,0.9121650457382202,0.040165364742279,gaia_dr3_flame,2023A&A...674A...1G,0,9.028383255004885,1.3728039264678955,gaia_dr3_flame,2023A&A...674A...1G,,8.868557,20.770346,2.3436473843678244e+18,8.868557,20.770346,2.3436473843678244e+18,0,0,,,,,,,1,HD 4208,4208,0.221,0.172,-4.93,11.111,-26.5157
TIC 234501204,11.1636146902,-65.64952291527,11.165312596304016,-65.65281899170009,234501204.0,4.708607629114652e+18,4.708607629114652e+18,3497.0,2MASS J00443925-6538581,8847-00598-1,,HD   4308,tic_near,157.63926545371467,0.0205346457660198,-741.9129958953331,0.0220728050917387,GaiaDR3,2023A&A...674A...1G,7.31,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.193,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.552,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,,,,,,,,,5.366,0.024,TIC,2019AJ....158..138S,5.101,0.016,TIC,2019AJ....158..138S,4.945,0.02,TIC,2019AJ....158..138S,5.934,0.006,6.3880486488342285,0.0027624315254352,gaia_dr3,2023A&A...674A...1G,6.713316440582275,0.0029717019409234,5.88581132888794,0.0038558675766785,45.3558843976139,0.017751881852746,GaiaDR3,2023A&A...674A...1G,22.0435733795166,0.0080213546752947,bj2021,2021AJ....161..147B,0,G6VFe-0.9,2006AJ....132..161G,1,5694.0,13.0,Pastel,2022A&A...663A...4S,4.361404312999026,0.0220960119305239,calculated_from_M_and_R,Calculated Value,4.4,0.03,Pastel,2022A&A...663A...4S,-0.33,0.01,Pastel,2022A&A...663A...4S,0.0110513390522541,0.01031068740919,update_TIC,Calculated Value,1.0407427369415296,0.0132367516874748,calc_from_L_and_Teff,Calculated Value,0.9078695774078368,0.0400031507015228,gaia_dr3_flame,2023A&A...674A...1G,0,12.616894721984863,1.110403537750244,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,1,HD 4308,4308,0.209,0.152,-5.05,11.1636,-65.6495
TIC 80431620,11.43997068711,-47.55198514055,11.441179788312354,-47.551632903583055,80431620.0,4.975284381907835e+18,4.975284381908412e+18,3583.0,2MASS J00454561-4733072,8034-01159-1,WDS J00458-4733A,HD   4391,tic_near,183.63534790636857,0.0264027323573827,79.01452166151157,0.0318630337715148,GaiaDR3,2023A&A...674A...1G,,,,,6.418,0.014,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,5.794,0.009,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,4.666,0.037,TIC,2019AJ....158..138S,4.155,0.23,TIC,2019AJ....158..138S,4.298,0.015,TIC,2019AJ....158..138S,5.215,0.006,5.645046710968018,0.0027877774357112,gaia_dr3,2023A&A...674A...1G,5.956469535827637,0.0029264067082332,5.14769458770752,0.0040906228353995,66.45087121691725,0.0446487180888652,GaiaDR3,2023A&A...674A...1G,15.04181957244873,0.0093884468078613,bj2021,2021AJ....161..147B,0,G3V,2006A&A...460..695T,1,5887.0,33.0,Pastel,2022A&A...663A...4S,4.48996548392898,0.023647302507489,calculated_from_M_and_R,Calculated Value,4.65,0.09,Pastel,2022A&A...663A...4S,-0.04,0.03,Pastel,2022A&A...663A...4S,-0.0314912887210556,0.0119415433474185,update_TIC,Calculated Value,0.9270836647495152,0.0164463441681629,calc_from_L_and_Teff,Calculated Value,0.9685804843902588,0.0400058031082153,gaia_dr3_flame,2023A&A...674A...1G,0,6.179384708404541,1.1023855209350586,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,16.4,7.64,,,,0,,4391,0.273,0.279,-4.55,11.44,-47.552
TIC 156086958,11.42443957959,-48.3012622589,11.424064250573212,-48.30143521144048,156086958.0,4.975005999307397e+18,4.975005999307397e+18,3578.0,2MASS J00454186-4818044,8034-00828-1,,HD   4392,tic_near,-59.61838242919878,0.2911758124828338,-37.86289967699979,0.37771937251091,GaiaDR3,2023A&A...674A...1G,,,,,8.56,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.86,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.66,0.026,TIC,2019AJ....158..138S,6.37,0.04,TIC,2019AJ....158..138S,6.247,0.024,TIC,2019AJ....158..138S,7.254,0.006,7.712334632873535,0.0027590863987865,gaia_dr3,2023A&A...674A...1G,8.046635627746582,0.002806914661467,7.204000473022461,0.003793887590624,24.84841232336785,0.4701955616474151,GaiaDR3,2023A&A...674A...1G,40.34806060791016,0.7501163482666051,bj2021,2021AJ....161..147B,0,G4V,2006AJ....132..161G,1,5707.0,37.0,Pastel,2022A&A...663A...4S,4.42409641119517,,calculated_from_M_and_R,Calculated Value,4.34,0.1,Pastel,2022A&A...663A...4S,0.05,0.05,Pastel,2022A&A...663A...4S,-0.0013812095993883,,gcs_Fbol,Calculated Value,1.0212834518010712,,calc_from_L_and_Teff,Calculated Value,1.01,0.03,gcs_reanalysis,2011A&A...530A.138C,0,3.37,2.66,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,0,1,,,,,,,0,,4392,0.219,0.168,-4.96,11.4244,-48.3013
TIC 257393898,12.0957346922,5.28061389702,12.099107075154986,5.27553944692346,257393898.0,2.552925644460225e+18,2.552925644460225e+18,3765.0,2MASS J00482303+0516497,0017-01398-1,WDS J00484+0517A,HD   4628,tic_near,755.893500290751,0.0768519565463066,-1141.719303057953,0.0606647171080112,GaiaDR3,2023A&A...674A...1G,7.22,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.64,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.74,0.05,Simbad 2009ApJ...694.1085V,2009ApJ...694.1085V,4.99,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.52,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.367,0.31,TIC,2019AJ....158..138S,3.722,0.23,TIC,2019AJ....158..138S,3.683,0.268,TIC,2019AJ....158..138S,4.897,0.006,5.467689037322998,0.0027879490464027,gaia_dr3,2023A&A...674A...1G,5.938368320465088,0.0029058880977913,4.8287739753723145,0.0043513420021983,134.49484768931154,0.0578156858682632,GaiaDR3,2023A&A...674A...1G,7.433147430419922,0.0031590461730957,bj2021,2021AJ....161..147B,0,K2.5V,2006AJ....132..161G,1,5007.0,20.0,Pastel,2022A&A...663A...4S,4.5953358692687045,0.0266734151095719,calculated_from_M_and_R,Calculated Value,4.62,0.03,Pastel,2022A&A...663A...4S,-0.26,0.01,Pastel,2022A&A...663A...4S,-0.5225898925069997,0.0113478434593758,update_TIC,Calculated Value,0.7281192545613798,0.0111501482364123,calc_from_L_and_Teff,Calculated Value,0.7615059018135071,0.0405398607254028,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,2.7,,,,,0,,4628,0.258,0.224,-4.87,12.0957,5.2806
TIC 234522993,15.32930697972,-60.8601480088,15.32998303596916,-60.859712669149445,234522993.0,4.902845257333279e+18,4.902845257333279e+18,4772.0,2MASS J01011902-6051366,8842-00380-1,,HD   6107,tic_near,74.24379544478771,0.0152865434065461,97.95292128697751,0.0153774321079254,GaiaDR3,2023A&A...674A...1G,,,,,7.56,0.015,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.915,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.72,0.024,TIC,2019AJ....158..138S,5.461,0.036,TIC,2019AJ....158..138S,5.345,0.02,TIC,2019AJ....158..138S,6.313,0.006,6.762337684631348,0.0027594277545124,gaia_dr3,2023A&A...674A...1G,7.082813739776611,0.002868141661388,6.269089698791504,0.0037987641474129,21.51297603072035,0.0134368427097797,GaiaDR3,2023A&A...674A...1G,46.46393585205078,0.0240135192871093,bj2021,2021AJ....161..147B,0,G1/2V,1975MSS...C01....0H,1,5798.6,96.4,TIC,2019AJ....158..138S,3.987382015555728,0.0348009311107983,calculated_from_M_and_R,Calculated Value,,,,,-0.05,,gcs_reanalysis,2011A&A...530A.138C,0.5067919507679812,0.0116290938157985,update_TIC,Calculated Value,1.7758338000825558,0.06365254671747,calc_from_L_and_Teff,Calculated Value,1.1171693801879885,0.0400011539459228,gaia_dr3_flame,2023A&A...674A...1G,0,7.286886692047119,0.7172343730926514,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,6107,0.216,0.164,-4.97,15.3293,-60.8601
TIC 102029895,15.68333425942,-47.28757954945,15.683104571513343,-47.288165837389805,102029895.0,4.933040900355015e+18,4.933040900355015e+18,4882.0,2MASS J01024400-4717151,8032-00274-1,,HD   6236,tic_near,-35.029628017348294,0.0141037246212363,-131.9796802243332,0.0162005014717578,GaiaDR3,2023A&A...674A...1G,,,,,8.3,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.68,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.615,0.02,TIC,2019AJ....158..138S,6.381,0.038,TIC,2019AJ....158..138S,6.312,0.017,TIC,2019AJ....158..138S,7.155,0.006,7.567801475524902,0.0027591718968194,gaia_dr3,2023A&A...674A...1G,7.85655403137207,0.0028074037380878,7.107997417449951,0.0037874193469877,21.328795409971818,0.0183270815759897,GaiaDR3,2023A&A...674A...1G,46.840614318847656,0.0442523956298828,bj2021,2021AJ....161..147B,0,G0V,1978MSS...C02....0H,1,6078.5,89.7,TIC,2019AJ....158..138S,4.353660657260987,0.0334661528758301,calculated_from_M_and_R,Calculated Value,,,,,0.02,,gcs_reanalysis,2011A&A...530A.138C,0.1857563486481474,0.0132866880384421,update_TIC,Calculated Value,1.116703756573204,0.0371219947494852,calc_from_L_and_Teff,Calculated Value,1.0267601013183594,0.0400013625621796,gaia_dr3_flame,2023A&A...674A...1G,0,7.2531938552856445,0.9239223003387452,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,0,,,,4.933038018432607e+18,111.4991,7.1708,0,,6236,0.209,0.151,-5.03,15.6833,-47.2876
TIC 180871947,16.1672932248,-39.48821821376,16.166313593931406,-39.49056426831869,180871947.0,4.988158666635743e+18,4.988158666636598e+18,5054.0,2MASS J01044015-3929173,7533-01111-1,,HD   6434,tic_near,-170.032510067709,0.0209633279591798,-527.9456881222588,0.0220356602221727,GaiaDR3,2023A&A...674A...1G,,,,,8.32,,Simbad 1978AJ.....83.1087C,1978AJ.....83.1087C,7.71,0.12,Simbad 1978AJ.....83.1087C,1978AJ.....83.1087C,,,,,,,,,6.577,0.02,TIC,2019AJ....158..138S,6.272,0.033,TIC,2019AJ....158..138S,6.187,0.026,TIC,2019AJ....158..138S,7.146,0.006,7.572416305541992,0.0027604888395747,gaia_dr3,2023A&A...674A...1G,7.876255035400391,0.0028079759885803,7.096272945404053,0.0037941467097618,23.66725995268631,0.0251037459820508,GaiaDR3,2023A&A...674A...1G,42.20655822753906,0.0385169982910156,bj2021,2021AJ....161..147B,0,G2/3V,2007AJ....133.2524W,1,5763.0,16.0,Pastel,2022A&A...663A...4S,4.329817847728495,0.0215788090258372,calculated_from_M_and_R,Calculated Value,4.33,0.05,Pastel,2022A&A...663A...4S,-0.57,0.02,Pastel,2022A&A...663A...4S,0.0983989191813089,0.0114224926310701,update_TIC,Calculated Value,1.1234528887092317,0.0160371142212179,calc_from_L_and_Teff,Calculated Value,0.9836938381195068,0.0400028228759765,gaia_dr3_flame,2023A&A...674A...1G,0,8.52449893951416,1.0514812469482422,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,1,HD 6434,6434,0.223,0.175,-4.89,16.1673,-39.4882
TIC 229092427,18.79634417103,-45.53166877538,18.80055894824174,-45.53087326120101,229092427.0,4.93492302803838e+18,4.934923028038871e+18,5862.0,2MASS J01151112-4531540,8033-01232-1,,* nu. Phe,tic_near,665.0856537573542,0.0515710972249507,178.0697950351904,0.0640497058629989,GaiaDR3,2023A&A...674A...1G,5.65,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.54,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.96,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.47,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.11,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.094,0.346,TIC,2019AJ....158..138S,3.719,0.268,TIC,2019AJ....158..138S,3.782,0.268,TIC,2019AJ....158..138S,4.432,0.007,4.827919483184815,0.002807862558136,gaia_dr3,2023A&A...674A...1G,5.107782363891602,0.0028522386453477,4.379914283752441,0.0040682785291657,65.52703093363316,0.0704205259680748,GaiaDR3,2023A&A...674A...1G,15.254575729370115,0.0165777206420898,bj2021,2021AJ....161..147B,0,F9VFe+0.4,2006AJ....132..161G,1,6110.0,12.0,Pastel,2022A&A...663A...4S,4.2724544715689845,0.0215596135802748,calculated_from_M_and_R,Calculated Value,4.34,0.03,Pastel,2022A&A...663A...4S,0.16,0.01,Pastel,2022A&A...663A...4S,0.3066114999128598,0.0143029796991467,update_TIC,Calculated Value,1.2702113068492455,0.0215033057030033,calc_from_L_and_Teff,Calculated Value,1.1018913984298706,0.0400042533874512,gaia_dr3_flame,2023A&A...674A...1G,0,5.705732822418213,0.7475137710571289,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,7570,0.215,0.161,-4.95,18.7963,-45.5317
TIC 382551191,18.93776230362,-53.7156760386,18.93862323169601,-53.71555987266103,382551191.0,4.915195521693272e+18,4.915195521693272e+18,5895.0,2MASS J01154507-5342565,8474-00118-1,,HD   7678,tic_near,114.8234377618094,0.01382018905133,26.013044036391243,0.0183265823870897,GaiaDR3,2023A&A...674A...1G,,,,,8.89,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.25,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.122,0.026,TIC,2019AJ....158..138S,6.868,0.033,TIC,2019AJ....158..138S,6.749,0.024,TIC,2019AJ....158..138S,7.672,0.006,8.108527183532715,0.0027641878237737,gaia_dr3,2023A&A...674A...1G,8.422037124633789,0.0028729522772489,7.623046875,0.0038195857359096,20.395361498787903,0.0164063367992639,GaiaDR3,2023A&A...674A...1G,49.00399398803711,0.0372314453124928,bj2021,2021AJ....161..147B,0,G3V,1975MSS...C01....0H,1,5895.0,40.0,Pastel,2022A&A...663A...4S,4.450614212906501,0.0250232125614634,calculated_from_M_and_R,Calculated Value,4.52,0.1,Pastel,2022A&A...663A...4S,0.14,0.05,Pastel,2022A&A...663A...4S,0.0108575112951963,0.0129003859103044,update_TIC,Calculated Value,0.9707642662881898,0.0195302871329223,calc_from_L_and_Teff,Calculated Value,0.9700053930282592,0.0400041341781616,gaia_dr3_flame,2023A&A...674A...1G,0,6.925076961517334,1.097102403640747,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,7678,0.252,0.231,-4.7,18.9378,-53.7157
