hpic_name,tess_id,period_var(d),period_var_uncert(d),amp_var(ppm),amp_var_uncert(d),RMS(ppm)
TIC 354619745,354619745,0.008646,0.000001,235.217526,0.708385,197.041935
TIC 97402436,97402436,2.390743,0.076164,91.153021,0.712162,173.662941
TIC 37018039,37018039,0.916173,0.013484,36.635113,1.134837,111.982176
TIC 113710966,113710966,10.355127,1.577500,318.850486,0.748739,398.911110
TIC 60986648,60986648,9.123428,3.286616,340.514100,0.768387,452.295510
TIC 229902025,229902025,1.609148,0.038467,117.898020,1.067469,211.357276
TIC 168381887,168381887,1.111259,0.017583,561.267332,0.731097,599.931062
TIC 382276084,382276084,2.420639,0.084095,70.813756,0.809889,185.683328
TIC 52194638,52194638,8.759156,1.159061,498.662132,0.910275,492.250784
TIC 136915882,136915882,2.863888,0.151715,29.136543,0.714998,121.909471
TIC 155559947,155559947,0.065930,0.000061,721.725045,0.715480,1725.386091
TIC 203358933,203358933,1.831697,0.051875,41.948758,0.772126,179.091754
TIC 194503676,194503676,0.610516,0.007124,19.983644,0.820254,128.049597
TIC 310381204,310381204,0.027210,0.000010,2300.442108,0.737339,1925.705428
TIC 441813918,441813918,2.993133,0.134920,39.955508,0.815213,115.803628
TIC 58445695,58445695,3.186301,0.160275,53.603699,0.748618,165.872951
TIC 92136299,92136299,0.443667,0.002925,136.198431,0.785332,133.992312
TIC 22516402,22516402,3.532825,0.161153,38.745596,0.931518,115.470908
TIC 233121747,233121747,4.293302,0.285465,41.627563,0.760589,113.839197
TIC 49845357,49845357,3.059088,0.133931,148.310351,0.768853,191.252876
TIC 308210818,308210818,3.261070,0.166552,137.152727,0.733852,228.261301
TIC 303319608,303319608,4.834822,0.313419,72.880934,0.809121,131.472111
TIC 9887662,9887662,5.866622,0.494285,69.598834,0.775470,129.832808
TIC 366412503,366412503,4.139415,0.307362,239.639643,0.892319,292.642107
TIC 111750740,111750740,0.079944,0.000105,100.714827,0.809587,267.901634
TIC 279342892,279342892,2.775201,0.109397,320.158682,0.777043,267.387813
TIC 317019578,317019578,2.938144,0.140164,36.153767,0.788202,147.431531
TIC 219777482,219777482,5.884967,0.613554,519.203134,1.031580,448.575454
TIC 450105300,450105300,0.024162,0.000008,1324.720982,0.739806,1091.990510
TIC 33982930,33982930,5.527370,0.597613,88.162120,0.820478,159.914840
TIC 351604689,351604689,9.117170,1.246382,69.535644,0.777280,144.709742
TIC 41195655,41195655,7.133346,0.766898,135.210694,0.845638,208.051029
TIC 187685079,187685079,0.047802,0.000032,423.966243,0.908428,654.071601
TIC 160600809,160600809,1.106977,0.018454,147.540944,0.910490,173.310374
TIC 464405850,464405850,0.027376,0.000011,939.605158,0.824782,1140.379153
TIC 86177169,86177169,8.573461,1.128127,26.724823,0.742906,130.631260
TIC 437886584,437886584,2.413718,0.093913,288.517122,0.776045,320.817813
TIC 283722336,283722336,11.596482,2.342793,51.985961,0.796985,179.959806
TIC 189020586,189020586,0.454223,0.002936,80.101153,0.768573,287.134912
TIC 150796339,150796339,1.411335,0.037874,620.933999,0.837687,628.299767
TIC 327701133,327701133,1.275232,0.022457,10680.071013,1.027362,9649.783112
TIC 137648019,137648019,0.039412,0.000022,257.625088,0.737654,243.908417
TIC 101641846,101641846,5.424765,0.389033,394.999434,0.939631,414.199322
TIC 245819720,245819720,4.341840,0.312108,15.629903,0.792150,87.319607
TIC 142103211,142103211,4.871029,0.396487,107.238786,0.777396,153.639692
TIC 397587084,397587084,3.394913,0.171209,2868.640220,0.976328,2167.873504
TIC 328862718,328862718,1.884558,0.050299,119.336678,0.842805,310.859266
TIC 232563914,232563914,4.183625,0.268154,66.131723,0.858374,158.858101
TIC 302188141,302188141,7.057682,0.640384,41.803993,0.856509,120.505158
TIC 21509804,21509804,11.392092,2.019979,53.167575,0.809381,115.120861
TIC 219126357,219126357,7.106370,0.936078,195.988374,0.776308,241.975116
TIC 332914199,332914199,0.025211,0.000011,138.309958,0.835226,182.303166
TIC 77288515,77288515,0.869857,0.012083,292.404202,0.779161,252.663519
TIC 248411315,248411315,3.958091,0.239684,57.832435,0.766403,216.520489
TIC 435938457,435938457,0.044605,0.000031,110.619008,0.803648,135.764758
TIC 142268253,142268253,3.808082,0.279913,710.147814,0.879472,555.613972
TIC 3962869,3962869,10.058677,1.321595,65.378014,0.843227,141.991808
TIC 318705095,318705095,3.285534,0.133606,21.786758,0.777829,109.356774
TIC 471012084,471012084,7.028053,0.705632,1752.097546,2.512327,2369.265487
TIC 282326777,282326777,5.191349,0.373611,391.908061,0.749615,330.935577
TIC 284120761,284120761,2.897422,0.133599,77.596111,0.945646,248.843680
TIC 46802551,46802551,9.278463,1.253772,82.990171,0.877932,156.850766
TIC 446006789,446006789,5.439912,0.470251,76.743504,0.865747,284.110905
TIC 458485558,458485558,0.067345,0.000071,1785.245118,0.842127,2089.675535
TIC 170225363,170225363,6.313654,0.535260,716.151484,0.939087,890.664659
TIC 8915802,8915802,9.059994,1.176257,3102.324497,0.868952,3980.183364
TIC 396931486,396931486,0.041158,0.000027,1936.735385,0.852439,1446.551015
TIC 315568090,315568090,6.128253,0.514200,23.889855,0.767167,102.046173
TIC 17145415,17145415,1.148033,0.018459,29.171479,0.822780,114.637282
TIC 20601206,20601206,8.563182,1.082193,147.144380,0.868441,175.104228
TIC 434111018,434111018,0.052885,0.000041,823.867244,1.088113,945.248375
TIC 405148007,405148007,4.024711,0.275760,113.363024,0.849467,180.058585
TIC 340641623,340641623,3.057262,0.144049,199.579261,0.966427,396.485214
TIC 329759640,329759640,7.198069,0.797175,133.974012,0.820777,206.019945
TIC 52160996,52160996,2.905889,0.175688,57.542822,0.808044,137.846045
TIC 390646625,390646625,3.411384,0.161973,164.253090,1.039883,396.269031
TIC 46125330,46125330,3.654469,0.175019,141.413770,0.861860,204.039551
TIC 9728611,9728611,7.289010,0.705895,59.300582,1.204141,119.714266
TIC 48194330,48194330,2.767478,0.112915,208.732363,1.037785,206.228790
TIC 306484795,306484795,7.094703,0.682259,80.000441,0.894259,137.386561
TIC 383518546,383518546,1.323285,0.028968,294.985853,0.926037,330.427488
TIC 10988057,10988057,0.026719,0.000010,5928.264563,0.810122,5080.083934
TIC 201884817,201884817,3.214290,0.162022,153.323650,0.878167,190.165672
TIC 69889261,69889261,1.265053,0.021758,329.611799,0.831118,328.827105
TIC 98306472,98306472,3.367207,0.142943,24.566483,0.897112,105.322841
TIC 217157387,217157387,1.374846,0.028770,156.794780,0.988038,547.928441
TIC 350673608,350673608,6.098785,0.589973,1014.059764,1.032274,838.273438
TIC 1652548,1652548,0.905083,0.013541,37.004203,0.896940,190.322877
TIC 231267777,231267777,9.098938,1.300134,64.725945,0.846425,125.636408
TIC 154842794,154842794,0.977037,0.013930,2860.794628,0.802886,4065.271863
TIC 159672173,159672173,3.675049,0.354216,32.267278,0.831639,108.300568
TIC 289715844,289715844,4.978229,0.398374,629.055313,1.010189,674.190594
TIC 32500750,32500750,3.071915,0.142854,211.943056,0.829764,264.413014
TIC 390607705,390607705,7.668355,0.942723,576.051733,0.991057,758.931175
TIC 212317204,212317204,0.759812,0.008555,307.895295,0.881313,321.136899
TIC 164998949,164998949,2.492085,0.093810,69.335324,0.872522,124.869964
TIC 245794190,245794190,1.271187,0.024111,61.529222,0.837329,121.079098
TIC 42551532,42551532,0.847305,0.012459,76.399772,1.030922,171.639928
TIC 350329445,350329445,0.040501,0.000026,199.324404,0.925425,175.115467
TIC 180240197,180240197,0.721487,0.007411,627.859163,1.034302,890.714889
TIC 367631379,367631379,1.389817,0.035585,268.910199,0.903519,299.501861
TIC 166853853,166853853,8.219647,1.118816,811.004302,0.842720,794.379207
TIC 348889829,348889829,1.016614,0.015755,967.836163,0.969971,775.241262
TIC 114435313,114435313,1.634133,0.037119,306.084220,0.879449,267.640022
TIC 257393898,257393898,11.855071,3.626093,152.089722,1.172754,189.199909
TIC 356286191,356286191,0.904235,0.011154,20.900551,0.822789,95.371891
TIC 117979951,117979951,6.057191,0.479911,898.141689,0.884968,879.048193
TIC 279649057,279649057,7.190375,0.820861,214.174536,1.027801,234.667966
TIC 328324648,328324648,2.209643,0.063002,22.003138,0.983087,136.795005
TIC 65165118,65165118,3.032062,0.137161,203.463159,0.821550,231.263367
TIC 373694425,373694425,10.081949,1.335596,230.939483,0.953743,296.579045
TIC 115015109,115015109,2.356375,0.094183,109.991956,0.882180,175.633834
TIC 38828538,38828538,3.681298,0.153163,128.820055,0.968983,299.896926
TIC 303704858,303704858,7.453983,0.873256,115.798237,0.899726,169.049091
TIC 87937227,87937227,7.774027,0.865355,25.904747,0.878257,105.015292
TIC 354552931,354552931,5.101380,0.350218,45.673933,0.889892,161.323486
TIC 144219989,144219989,0.028461,0.000011,365.185947,0.840447,662.514494
TIC 449884234,449884234,1.293834,0.026071,159.107199,1.100860,249.737012
TIC 384986756,384986756,0.619022,0.005011,25.901130,0.817041,119.744149
TIC 308884000,308884000,0.741784,0.008177,157.103810,0.985356,181.227591
TIC 141523112,141523112,5.118541,0.403569,116.573671,1.010177,152.738716
TIC 371267181,371267181,0.040457,0.000026,1294.726735,1.387523,969.070993
TIC 456865914,456865914,1.293654,0.024334,611.351823,1.001324,526.265079
TIC 298810162,298810162,1.841781,0.054002,1694.126186,0.903851,2475.855225
TIC 471011364,471011364,0.032685,0.000016,1148.305929,0.969216,2130.591839
TIC 350856014,350856014,1.025040,0.014789,7057.056428,0.979024,8402.475994
TIC 379483903,379483903,1.882483,0.071279,221.589050,0.729126,331.946024
TIC 141201605,141201605,0.055326,0.000043,1951.772649,0.911038,2601.920360
TIC 219420836,219420836,10.783913,1.512205,20.092956,0.886546,118.249096
TIC 49952922,49952922,4.449110,0.399957,49.791276,0.881491,231.424767
TIC 219367750,219367750,1.837306,0.050441,160.890310,0.965882,240.920167
TIC 33492996,33492996,3.986951,0.298555,137.047227,1.094638,197.467135
TIC 439213914,439213914,5.793305,0.413765,105.384450,1.250612,232.880996
TIC 156890613,156890613,6.544013,0.573314,46.378637,0.924594,233.537078
TIC 303606981,303606981,2.793739,0.129521,183.192305,1.359754,742.721708
TIC 288183829,288183829,11.517874,1.816096,260.206770,0.938495,278.915075
TIC 280793949,280793949,0.022032,0.000007,121.808431,0.885806,241.962564
TIC 166808854,166808854,0.026918,0.000011,987.699549,0.969249,1113.027350
TIC 382582555,382582555,0.981706,0.014724,175.500260,0.965568,201.610854
TIC 97255459,97255459,2.929082,0.128705,41.733251,0.968289,184.089307
TIC 371026327,371026327,0.740116,0.007602,148.986979,1.055412,176.148830
TIC 336781117,336781117,1.675967,0.036968,42.426812,1.011776,133.223888
TIC 86433449,86433449,0.750863,0.008283,184.633702,1.138731,303.748815
TIC 446440809,446440809,0.024414,0.000009,148.662710,1.136428,303.773159
TIC 375092757,375092757,0.489968,0.003573,882.041007,0.893084,1046.076785
TIC 237622598,237622598,3.955003,0.250358,122.461290,1.186619,338.386528
TIC 147407292,147407292,2.516199,0.184671,31.461059,0.941217,153.880326
TIC 118389700,118389700,0.044888,0.000028,758.026807,0.880149,1132.741388
TIC 205591703,205591703,2.114589,0.069045,34.105192,1.191571,186.028501
TIC 249864448,249864448,0.988479,0.012636,60.238511,1.243627,223.561145
TIC 117956546,117956546,9.130143,1.353263,28.881734,0.920996,135.134779
TIC 63041201,63041201,0.587009,0.006275,486.474806,1.024843,471.410809
TIC 372914091,372914091,6.413400,0.554704,317.651545,1.141121,640.218128
TIC 17414107,17414107,0.080782,0.000103,86.758662,0.979639,178.507206
TIC 142809647,142809647,0.462419,0.003240,56.878230,0.983618,222.032023
TIC 422142487,422142487,6.160466,0.561084,38.978027,0.981900,165.069885
TIC 435916016,435916016,0.040373,0.000026,947.991084,0.970926,1261.187820
TIC 152449405,152449405,3.204878,0.148326,79.632837,1.053408,192.675071
TIC 371127111,371127111,1.054532,0.043009,95.407012,1.141163,162.612137
TIC 360689728,360689728,0.384324,0.002544,19.386311,0.946166,115.994252
TIC 292234186,292234186,0.595969,0.005345,197.281924,1.048241,250.501691
TIC 326202925,326202925,2.574406,0.111010,17.460518,0.940444,115.766313
TIC 82203007,82203007,0.029399,0.000014,365.436438,1.009935,333.749065
TIC 60709182,60709182,0.796840,0.008893,7417.849647,1.005471,7882.587287
TIC 469974193,469974193,0.540609,0.004246,20.312604,0.969983,118.002012
TIC 243746885,243746885,0.505849,0.002837,73.510153,1.274992,253.316667
TIC 105999792,105999792,7.630946,0.756677,31.231328,1.039394,114.736238
TIC 23137804,23137804,0.061073,0.000054,694.321732,0.957856,555.519070
TIC 24467943,24467943,3.340871,0.171098,37.737979,1.082678,138.293368
TIC 255630992,255630992,3.797770,0.178827,84.556309,1.101674,196.373039
TIC 408130113,408130113,0.459021,0.002549,610.939332,1.014445,595.581257
TIC 407997659,407997659,1.988475,0.058152,229.980960,0.933217,237.023589
TIC 156016477,156016477,4.307975,0.359124,153.512091,1.042165,242.336812
TIC 29385285,29385285,0.979316,0.014125,210.425056,0.982963,289.603859
TIC 91529289,91529289,0.702677,0.007249,38.510416,0.972803,184.093757
TIC 39836825,39836825,3.823234,0.235974,470.797621,0.977203,468.126536
TIC 74100918,74100918,0.026469,0.000010,512.637503,0.904218,768.974971
TIC 17142859,17142859,0.776702,0.007978,37.889822,0.996682,112.564951
TIC 261136679,261136679,10.978577,1.632252,89.541094,1.032725,199.505570
TIC 431380163,431380163,3.131879,0.136787,230.295827,1.000292,270.160072
TIC 88405751,88405751,1.452214,0.025227,64.770893,1.039860,209.130489
TIC 73764350,73764350,0.062173,0.000060,279.041312,1.012035,319.685676
TIC 800823403,800823403,11.072822,1.893412,1558.754813,1.403480,2304.933310
TIC 436546045,436546045,3.212054,0.149350,545.035064,1.399473,1823.187679
TIC 159746875,159746875,4.917440,0.324732,117.298161,1.032477,193.218810
TIC 175400332,175400332,5.123233,0.428894,359.432080,1.030905,379.737991
TIC 336123695,336123695,0.032362,0.000015,2343.316172,1.406045,3258.856244
TIC 437043977,437043977,5.966975,0.504605,24.147800,1.077123,109.009935
TIC 337046898,337046898,11.009479,1.713758,82.752517,0.993618,195.798507
TIC 408834794,408834794,1.388243,0.027510,62.640744,1.139609,216.810652
TIC 91415280,91415280,1.491583,0.034058,102.941753,1.072019,185.786249
TIC 389012309,389012309,0.555966,0.004310,602.291145,0.898201,514.826333
TIC 355476572,355476572,3.749553,0.212427,98.283900,0.976974,163.568631
TIC 301558151,301558151,4.036394,0.235298,42.462892,0.982227,179.567829
TIC 252474644,252474644,0.032663,0.000016,45.105777,0.951995,200.684450
TIC 390733496,390733496,3.350477,0.229074,27.023578,0.924830,122.774216
TIC 323194041,323194041,1.415719,0.031361,181.889928,1.117554,227.883017
TIC 309765388,309765388,3.219833,0.138538,82.119256,1.161873,201.056745
TIC 353988778,353988778,0.736009,0.007054,48.252966,0.986954,193.306664
TIC 373415565,373415565,2.809952,0.097609,196.451463,0.969207,420.918503
TIC 245820995,245820995,0.047922,0.000036,81.485634,1.022635,147.108901
TIC 211278117,211278117,11.358147,2.397621,367.341639,1.080367,550.691663
TIC 43790244,43790244,1.422736,0.031317,139.530893,1.068750,190.332961
TIC 344770812,344770812,1.007097,0.015987,119.513927,1.057212,192.561985
TIC 456061659,456061659,1.977418,0.066019,212.413206,1.108403,323.579783
TIC 122555698,122555698,3.115728,0.120667,127.834369,1.072423,218.150733
TIC 29845542,29845542,2.931962,0.106193,127.461849,1.013706,537.949161
TIC 301138089,301138089,0.781171,0.009143,170.440660,1.339919,217.960670
TIC 67445533,67445533,2.665162,0.100349,452.465943,1.038881,373.499047
TIC 423240775,423240775,5.050290,0.399873,1022.492322,0.979809,802.163592
TIC 386563653,386563653,6.389802,0.570593,70.457161,1.085519,148.135119
TIC 438516148,438516148,0.021506,0.000007,167.909450,1.014877,230.677891
TIC 176379354,176379354,6.259119,0.621930,43.147310,0.962679,162.299297
TIC 332064670,332064670,0.736303,0.007644,76.371050,1.151523,194.925283
TIC 423700466,423700466,0.641931,0.008114,339.749865,1.142165,349.775972
TIC 100011351,100011351,3.345746,0.177697,80.030375,0.866122,198.981043
TIC 80431620,80431620,12.892686,2.758455,1004.748567,1.505115,879.142118
TIC 57611256,57611256,9.430617,1.744213,35.733644,0.971972,140.160581
TIC 338412799,338412799,3.579737,0.183942,129.382637,1.243550,191.676085
TIC 334453577,334453577,3.167008,0.215547,116.682891,0.950886,322.880798
TIC 325279209,325279209,0.053121,0.000044,1303.959812,1.004537,1280.300069
TIC 236871353,236871353,5.454302,0.596078,264.146003,1.148003,334.826865
TIC 405799481,405799481,4.407188,0.277000,154.733454,0.941543,539.732444
TIC 277890728,277890728,3.578968,0.190050,27.843438,0.993323,140.266914
TIC 8154501,8154501,4.085098,0.585066,50.176558,1.081383,186.982184
TIC 389757979,389757979,5.592298,0.507804,116.748713,1.126689,204.197027
TIC 20931913,20931913,9.003871,1.362197,22.576222,1.210130,153.137207
TIC 213041474,213041474,8.274181,1.231256,22.544548,1.064604,141.294647
TIC 252676979,252676979,3.832221,0.191886,147.383273,1.203854,223.703664
TIC 353204779,353204779,10.387449,1.947901,210.162751,1.077489,454.687729
TIC 281950041,281950041,0.058556,0.000046,1291.790211,1.234264,1470.392502
TIC 26884478,26884478,6.234066,0.613981,45.911551,0.989307,170.368711
TIC 261889817,261889817,2.637942,0.107818,327.932954,1.036257,304.066235
TIC 44743049,44743049,1.058156,0.018865,142.471634,1.022472,216.935613
TIC 248383125,248383125,6.351503,0.569693,343.384590,1.201031,444.898302
TIC 118034753,118034753,8.918701,1.168097,44.702330,1.049404,176.687947
TIC 307624961,307624961,3.016907,0.116020,26.414338,1.067084,143.276389
TIC 325220689,325220689,0.040329,0.000026,37.141142,1.085673,193.375669
TIC 348837162,348837162,9.899405,1.493856,86.258497,1.224176,199.199979
TIC 200093173,200093173,4.658717,0.435797,56.192850,1.131272,163.985845
TIC 245819988,245819988,2.182528,0.083296,33.767081,1.015652,134.101159
TIC 265917815,265917815,7.750606,0.821231,61.113169,1.061171,166.481092
TIC 382420372,382420372,1.555851,0.034314,2350.882898,2.095093,1756.365636
TIC 30016911,30016911,6.763081,0.829027,5399.200587,1.051126,5414.043106
TIC 14156987,14156987,1.377581,0.027807,1981.484509,1.205048,1595.872664
TIC 208789160,208789160,3.150649,0.148123,40.771476,1.032259,189.375882
TIC 408048143,408048143,2.880762,0.159182,272.105390,1.080462,345.858517
